# Base (Up to date)
# 739 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (80.8 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
15.851,5144.984,69.249,-32.592,69.613,32.592,-5.069,129.475,129.573,92.246,7.11,0.151,41.998,-88.006,32.146,0.573,2.759e-6,2.464,0.003,1.314e4,1608,5.427,0.048,76.181,61.417,2.866,0.064,3.098e6,0,1.847,0.587,0.587,0.322,0.144,0.121,0.115,0.317,1.628e-4,0,0,0,0,0.014,0.007,5.157,130,82.391,92.705,2.838,3.42,817.1,1093.737,0.05,0.335
15.901,5148.406,67.621,-32.569,67.992,32.569,-5.092,129.829,129.928,92.246,7.103,0.154,41.998,-88.006,32.146,0.63,2.743e-6,2.521,-3.002e-4,1.314e4,1608,5.427,0.048,76.102,61.417,2.856,0.062,3.027e6,0,1.763,0.587,0.588,0.322,0.144,0.121,0.128,0.35,4.26e-4,0,0,0,0,0.015,0.007,5.157,130,82.277,92.705,2.838,3.413,817,1093.724,0.05,0.337
15.951,5151.745,65.994,-32.546,66.375,32.549,-5.115,130.184,130.282,92.246,7.096,0.161,41.998,-88.006,32.146,0.745,2.472e-6,2.578,-0.007,1.314e4,1608,5.427,0.048,76.063,61.417,2.841,0.061,2.955e6,0,1.682,0.587,0.588,0.322,0.144,0.12,0.146,0.398,-4.785e-4,0,0,0,0,0.017,0.007,5.157,130,82.162,92.705,2.864,3.407,816.9,1093.711,0.05,0.338
16.001,5155.007,64.367,-32.526,64.754,32.526,-5.138,130.538,130.636,92.246,7.087,0.167,41.998,-88.006,32.146,0.802,2.823e-6,2.693,-0.013,1.314e4,1608,5.427,0.048,75.984,61.417,2.826,0.06,2.884e6,0,1.602,0.587,0.588,0.322,0.144,0.12,0.166,0.45,-4.205e-4,0,0,0,0,0.019,0.007,5.157,130,82.048,92.705,2.887,3.4,816.8,1093.698,0.05,0.339
16.051,5158.182,62.74,-32.507,63.14,32.507,-5.161,130.889,130.991,92.246,7.08,0.167,41.998,-88.006,32.146,0.859,2.707e-6,2.75,-0.011,1.314e4,1608,5.427,0.048,75.906,61.417,2.817,0.058,2.812e6,0,1.524,0.587,0.588,0.322,0.144,0.12,0.177,0.479,-1.848e-4,0,0,0,0,0.021,0.007,5.157,130,81.876,92.705,2.858,3.394,816.7,1093.688,0.05,0.34
16.101,5161.28,61.115,-32.487,61.522,32.487,-5.184,131.243,131.345,92.246,7.07,0.174,41.998,-88.006,32.146,1.031,2.748e-6,2.865,-0.017,1.314e4,1608,5.427,0.048,75.827,61.417,2.797,0.057,2.741e6,0,1.449,0.587,0.588,0.322,0.144,0.12,0.203,0.545,-1.838e-4,0,0,0,0,0.024,0.007,5.157,130,81.761,92.705,2.9,3.388,816.6,1093.675,0.05,0.341
16.151,5164.295,59.491,-32.467,59.908,32.467,-5.21,131.594,131.699,92.246,7.06,0.174,41.998,-88.006,32.146,1.089,2.667e-6,2.979,-0.014,1.314e4,1608,5.427,0.048,75.748,61.417,2.787,0.055,2.67e6,0,1.375,0.587,0.589,0.322,0.144,0.12,0.216,0.577,1.713e-4,0,0,0,0,0.026,0.007,5.157,130,81.589,92.705,2.864,3.382,816.5,1093.661,0.05,0.342
16.201,5167.228,57.871,-32.448,58.297,32.448,-5.233,131.949,132.051,92.246,7.054,0.177,41.998,-88.006,32.146,1.146,2.657e-6,3.037,-0.015,1.314e4,1608,5.427,0.048,75.669,61.417,2.771,0.054,2.599e6,0,1.304,0.587,0.589,0.322,0.144,0.12,0.238,0.628,8.231e-5,0,0,0,0,0.03,0.007,5.157,130,81.475,92.705,2.864,3.376,816.4,1093.652,0.05,0.343
16.251,5170.082,56.247,-32.428,56.686,32.431,-5.256,132.3,132.405,92.304,7.044,0.184,41.998,-88.006,32.146,1.318,2.69e-6,3.151,-0.019,1.314e4,1608,5.427,0.048,75.591,61.417,2.75,0.052,2.528e6,0,1.235,0.587,0.59,0.322,0.144,0.12,0.266,0.698,-1.449e-4,0,0,0,0,0.033,0.007,5.157,130,81.303,92.705,2.887,3.37,816.3,1093.638,0.05,0.343
16.301,5172.854,54.626,-32.411,55.079,32.411,-5.279,132.651,132.756,92.304,7.034,0.19,41.998,-88.006,32.146,1.432,2.762e-6,3.266,-0.02,1.314e4,1608,5.427,0.048,75.472,61.417,2.73,0.051,2.457e6,0,1.168,0.587,0.59,0.322,0.144,0.12,0.295,0.767,4.136e-4,0,0,0,0,0.038,0.007,5.157,130,81.131,92.705,2.897,3.365,816.2,1093.629,0.05,0.344
16.351,5175.545,53.005,-32.395,53.471,32.395,-5.302,133.002,133.107,92.304,7.024,0.19,41.998,-88.006,32.146,1.547,2.656e-6,3.38,-0.018,1.314e4,1608,5.427,0.048,75.394,61.417,2.714,0.049,2.386e6,0,1.102,0.587,0.591,0.323,0.144,0.12,0.318,0.82,2.321e-4,0,0,0,0,0.043,0.007,5.157,130,80.959,92.705,2.871,3.359,816.1,1093.619,0.05,0.345
16.401,5178.153,51.388,-32.379,51.864,32.379,-5.325,133.35,133.458,92.304,7.014,0.194,41.998,-88.006,32.146,1.719,2.657e-6,3.438,-0.02,1.314e4,1608,5.427,0.048,75.276,61.417,2.69,0.048,2.316e6,0,1.04,0.587,0.591,0.323,0.144,0.12,0.352,0.9,3.293e-4,0,0,0,0,0.048,0.003,5.157,130,80.787,92.705,2.884,3.354,816,1093.609,0.05,0.346
16.451,5180.682,49.767,-32.362,50.259,32.362,-5.348,133.701,133.809,92.304,7.005,0.197,41.998,-88.006,32.146,1.833,2.746e-6,3.552,-0.02,1.314e4,1608,5.427,0.048,75.157,61.417,2.666,0.046,2.245e6,0,0.979,0.587,0.592,0.323,0.144,0.12,0.388,0.979,2.193e-4,0,0,0,0,0.055,0.003,5.157,130,80.615,92.762,2.887,3.349,816,1093.599,0.05,0.347
16.501,5183.13,48.15,-32.346,48.655,32.346,-5.374,134.049,134.157,92.304,6.995,0.203,41.998,-88.006,32.146,2.063,2.591e-6,3.667,-0.024,1.314e4,1608,5.427,0.048,74.961,61.417,2.634,0.045,2.175e6,0,0.921,0.587,0.594,0.323,0.144,0.12,0.436,1.086,-3.548e-5,0,0,0,0,0.062,0.003,5.157,130,80.443,92.762,2.92,3.344,815.9,1093.589,0.05,0.348
16.551,5185.499,46.535,-32.329,47.054,32.329,-5.397,134.4,134.508,92.304,6.985,0.203,41.998,-88.006,32.146,2.235,2.735e-6,3.782,-0.021,1.314e4,1608,5.427,0.048,74.843,61.417,2.611,0.043,2.105e6,0,0.864,0.587,0.595,0.323,0.144,0.12,0.472,1.161,-2.762e-4,0,0,0,0,0.07,0.003,5.157,130,80.271,92.762,2.894,3.34,815.8,1093.579,0.05,0.349
16.601,5187.785,44.918,-32.313,45.456,32.316,-5.42,134.747,134.856,92.304,6.975,0.207,41.998,-88.006,32.146,2.464,2.604e-6,3.896,-0.02,1.314e4,1608,5.427,0.048,74.685,61.417,2.581,0.042,2.034e6,0,0.809,0.586,0.596,0.323,0.144,0.12,0.52,1.261,4.413e-4,0,0,0,0,0.08,0.003,5.157,130,80.042,92.762,2.89,3.335,815.7,1093.57,0.05,0.349
16.651,5189.99,43.304,-32.3,43.858,32.3,-5.443,135.095,135.203,92.304,6.965,0.217,41.998,-88.006,32.146,2.75,2.77e-6,4.011,-0.024,1.314e4,1608,5.427,0.048,74.488,61.417,2.539,0.041,1.965e6,0,0.76,0.588,0.6,0.324,0.144,0.12,0.589,1.404,-4.296e-4,0,0,0,0,0.091,0.003,5.157,130,79.87,92.762,2.94,3.331,815.7,1093.56,0.05,0.35
16.701,5192.116,41.686,-32.287,42.264,32.287,-5.466,135.443,135.551,92.304,6.952,0.22,41.998,-88.006,32.146,2.979,2.704e-6,4.183,-0.022,1.314e4,1608,5.427,0.048,74.331,61.417,2.506,0.039,1.895e6,0,0.712,0.59,0.605,0.326,0.144,0.12,0.645,1.513,-2.272e-5,0,0,0,0,0.104,0.003,5.157,130,79.641,92.762,2.92,3.327,815.6,1093.553,0.05,0.351
16.751,5194.16,40.075,-32.274,40.669,32.274,-5.489,135.787,135.899,92.304,6.942,0.22,41.998,-88.006,32.146,3.266,2.752e-6,4.297,-0.021,1.314e4,1608,5.427,0.048,74.134,61.417,2.468,0.038,1.825e6,0,0.666,0.593,0.61,0.329,0.144,0.12,0.712,1.638,4.177e-4,0,0,0,0,0.119,0.003,5.157,130,79.469,92.762,2.91,3.322,815.5,1093.543,0.05,0.352
16.801,5196.122,38.461,-32.26,39.081,32.26,-5.512,136.135,136.247,92.304,6.932,0.226,41.998,-88.006,32.146,3.552,2.742e-6,4.412,-0.021,1.314e4,1608,5.427,0.048,73.898,61.417,2.425,0.036,1.756e6,0,0.622,0.595,0.615,0.331,0.144,0.12,0.792,1.784,2.334e-4,0,0,0,0,0.136,0.003,5.157,130,79.24,92.762,2.913,3.319,815.5,1093.537,0.05,0.353
16.851,5198.005,36.847,-32.247,37.493,32.251,-5.535,136.48,136.591,92.304,6.919,0.226,41.998,-88.006,32.146,3.896,2.628e-6,4.526,-0.018,1.314e4,1608,5.427,0.048,73.701,61.417,2.384,0.035,1.686e6,0,0.58,0.598,0.622,0.334,0.144,0.12,0.87,1.919,1.611e-4,0,0,0,0,0.156,0.003,5.157,130,79.011,92.762,2.884,3.315,815.4,1093.53,0.05,0.353
16.901,5199.806,35.236,-32.238,35.906,32.238,-5.558,136.824,136.939,92.304,6.909,0.226,41.998,-88.006,32.146,4.24,2.645e-6,4.641,-0.014,1.314e4,1608,5.427,0.048,73.465,61.417,2.341,0.033,1.617e6,0,0.538,0.6,0.628,0.336,0.144,0.12,0.955,2.058,3.992e-4,0,0,0,0,0.179,0.003,5.157,130,78.782,92.762,2.838,3.311,815.4,1093.524,0.05,0.354
16.951,5201.529,33.625,-32.224,34.324,32.228,-5.584,137.169,137.283,92.304,6.896,0.233,41.998,-88.006,32.146,4.698,2.61e-6,4.756,-0.014,1.314e4,1608,5.427,0.048,73.189,61.417,2.283,0.032,1.548e6,0,0.5,0.603,0.637,0.339,0.144,0.12,1.076,2.251,3.261e-4,0,0,0,0,0.206,0.003,5.157,130,78.553,92.762,2.848,3.308,815.3,1093.514,0.05,0.355
17.001,5203.169,32.014,-32.215,32.746,32.215,-5.607,137.513,137.628,92.361,6.886,0.24,41.998,-88.006,32.146,5.271,2.659e-6,4.927,-0.017,1.314e4,1608,5.427,0.048,72.795,61.417,2.214,0.031,1.48e6,0,0.465,0.606,0.648,0.342,0.144,0.12,1.231,2.489,-4.833e-4,0,0,0,0,0.237,0.003,5.157,130,78.323,92.762,2.894,3.305,815.3,1093.51,0.05,0.356
17.051,5204.731,30.404,-32.205,31.171,32.205,-5.63,137.858,137.972,92.361,6.873,0.243,41.998,-88.006,32.146,5.844,2.631e-6,5.042,-0.016,1.314e4,1608,5.427,0.048,72.48,61.417,2.15,0.029,1.412e6,0,0.431,0.609,0.659,0.345,0.144,0.12,1.384,2.702,-5.179e-5,0,0,0,0,0.273,0.003,5.157,130,78.037,92.762,2.881,3.302,815.2,1093.504,0.05,0.357
17.101,5206.211,28.793,-32.195,29.6,32.195,-5.653,138.199,138.314,92.361,6.86,0.249,41.998,-88.006,32.146,6.532,2.677e-6,5.157,-0.016,1.314e4,1608,5.427,0.048,72.087,61.417,2.075,0.028,1.344e6,0,0.398,0.612,0.672,0.348,0.144,0.12,1.576,2.955,-4.569e-4,0,0,0,0,0.316,0.002,5.157,130,77.808,92.762,2.897,3.299,815.2,1093.497,0.05,0.357
17.151,5207.608,27.182,-32.185,28.031,32.185,-5.676,138.54,138.658,92.361,6.847,0.253,41.998,-88.006,32.146,7.219,2.747e-6,5.271,-0.014,1.314e4,1608,5.427,0.048,71.732,61.417,2.001,0.026,1.276e6,0,0.367,0.616,0.687,0.352,0.144,0.12,1.783,3.199,4.417e-4,0,0,0,0,0.367,0.002,5.157,130,77.521,92.762,2.874,3.296,815.1,1093.491,0.05,0.358
17.201,5208.927,25.574,-32.175,26.473,32.175,-5.699,138.881,138.999,92.361,6.837,0.259,41.998,-88.006,32.146,8.079,2.712e-6,5.386,-0.014,1.314e4,1608,5.427,0.048,71.26,61.417,1.914,0.025,1.21e6,0,0.338,0.619,0.705,0.356,0.144,0.12,2.045,3.487,-3.498e-4,0,0,0,0,0.427,0.002,5.157,130,77.292,92.762,2.884,3.293,815.1,1093.488,0.05,0.359
17.251,5210.167,23.967,-32.165,24.918,32.165,-5.722,139.222,139.341,92.361,6.824,0.262,41.998,-88.006,32.146,9.053,2.724e-6,5.5,-0.014,1.314e4,1608,5.427,0.048,70.787,61.417,1.822,0.024,1.143e6,0,0.311,0.623,0.726,0.36,0.144,0.12,2.354,3.79,-4.288e-5,0,0,0,0,0.499,0.002,5.157,130,77.006,92.762,2.887,3.291,815.1,1093.481,0.05,0.36
17.301,5211.325,22.359,-32.156,23.373,32.156,-5.745,139.564,139.682,92.361,6.808,0.269,41.998,-88.006,32.146,10.141,2.705e-6,5.615,-0.013,1.314e4,1608,5.427,0.048,70.276,61.417,1.724,0.022,1.077e6,0,0.285,0.628,0.748,0.364,0.144,0.12,2.716,4.1,2.643e-4,0,0,0,0,0.584,0.002,5.157,130,76.719,92.762,2.877,3.288,815,1093.478,0.05,0.361
17.351,5212.402,20.751,-32.146,21.834,32.146,-5.768,139.902,140.02,92.361,6.795,0.276,41.998,-88.006,32.146,11.516,2.729e-6,5.73,-0.015,1.314e4,1608,5.427,0.048,69.724,61.417,1.611,0.021,1.013e6,0,0.261,0.632,0.775,0.368,0.144,0.12,3.193,4.458,-2.737e-4,0,0,0,0,0.686,0.002,5.157,130,76.433,92.762,2.913,3.286,815,1093.471,0.05,0.361
17.401,5213.399,19.144,-32.136,20.308,32.139,-5.791,140.24,140.361,92.361,6.781,0.282,41.998,-88.006,32.146,12.949,2.701e-6,5.787,-0.013,1.314e4,1608,5.427,0.048,69.134,61.417,1.5,0.02,9.483e5,0,0.236,0.637,0.801,0.373,0.144,0.12,3.729,4.784,3.423e-4,0,0,0,0,0.81,0.001,5.157,130,76.146,92.762,2.897,3.284,815,1093.468,0.05,0.362
17.451,5214.318,17.536,-32.126,18.796,32.129,-5.814,140.577,140.699,92.361,6.768,0.289,41.998,-88.006,32.146,14.725,2.687e-6,5.901,-0.013,1.314e4,1608,5.427,0.048,68.504,61.417,1.376,0.018,8.855e5,0,0.212,0.642,0.825,0.378,0.144,0.12,4.422,5.126,-1.039e-4,0,0,0,0,0.96,0.001,5.157,130,75.86,92.762,2.913,3.283,814.9,1093.465,0.05,0.363
17.501,5215.154,15.932,-32.119,17.303,32.119,-5.837,140.915,141.037,92.361,6.752,0.292,41.998,-88.006,32.146,16.673,2.664e-6,6.016,-0.01,1.314e4,1608,5.427,0.048,67.874,61.417,1.256,0.017,8.225e5,0,0.187,0.648,0.842,0.384,0.144,0.12,5.212,5.404,3.874e-4,0,0,0,0,1.145,0.001,5.157,130,75.573,92.762,2.864,3.281,814.9,1093.461,0.05,0.364
17.551,5215.909,14.324,-32.11,15.83,32.11,-5.86,141.253,141.375,92.361,6.739,0.302,41.998,-88.006,32.146,19.137,2.694e-6,6.073,-0.011,1.314e4,1608,5.427,0.048,67.165,61.417,1.119,0.016,7.629e5,0,0.161,0.654,0.845,0.39,0.144,0.12,6.302,5.685,3.504e-4,0,0,0,0,1.366,8.99e-4,5.157,130,75.229,92.762,2.89,3.279,814.9,1093.458,0.05,0.365
17.601,5216.585,12.72,-32.1,14.386,32.103,-5.883,141.588,141.709,92.361,6.722,0.299,41.998,-88.006,32.146,22.059,2.693e-6,6.131,-0.012,1.314e4,1608,5.427,0.048,66.457,61.417,0.979,0.015,7.052e5,0,0.136,0.66,0.835,0.396,0.144,0.12,7.338,4.007,-2.974e-4,0,0,0,0,1.633,7.27e-4,5.157,130,74.943,92.762,2.91,3.278,814.9,1093.455,0.05,0.365
17.651,5217.182,11.115,-32.093,12.982,32.096,-5.906,141.923,142.047,92.361,6.709,0.289,41.998,-88.006,32.146,25.439,2.693e-6,6.188,-0.011,1.314e4,1608,5.427,0.048,65.748,61.417,0.843,0.013,6.492e5,0,0.112,0.667,0.807,0.403,0.144,0.12,8.488,1.022,2.028e-5,0,0,0,0,1.943,5.554e-4,5.157,130,74.656,92.762,2.894,3.277,814.8,1093.455,0.05,0.366
17.701,5217.697,9.511,-32.087,11.631,32.09,-5.928,142.257,142.382,92.361,6.693,0.285,41.998,-88.006,32.146,29.565,2.679e-6,6.131,-0.01,1.314e4,1608,5.427,0.048,65.039,61.417,0.707,0.012,5.967e5,0,0.088,0.674,0.754,0.41,0.144,0.12,10.013,-2.745,3.827e-4,0,0,0,0,2.296,3.848e-4,5.157,130,74.313,92.762,2.89,3.276,814.8,1093.451,0.05,0.367
17.751,5218.133,7.907,-32.08,10.351,32.08,-5.951,142.592,142.717,92.418,6.68,0.292,41.998,-88.006,32.146,34.549,2.676e-6,6.131,-0.011,1.314e4,1608,5.427,0.048,64.37,61.417,0.577,0.011,5.498e5,0,0.066,0.681,0.668,0.417,0.144,0.12,12.047,-7.522,1.825e-4,0,0,0,0,2.671,2.169e-4,5.157,130,74.026,92.762,2.927,3.275,814.8,1093.451,0.05,0.368
17.801,5218.488,6.302,-32.07,9.173,32.07,-5.974,142.923,143.048,92.418,6.667,0.299,41.998,-88.006,32.146,40.451,2.686e-6,6.073,-0.011,1.314e4,1608,5.427,0.048,63.819,61.417,0.464,0.011,5.078e5,0,0.046,0.688,0.549,0.424,0.144,0.12,14.585,-13.237,-4.559e-4,0,0,0,0,3.065,7.464e-5,5.157,130,73.74,92.762,2.943,3.274,814.8,1093.448,0.05,0.369
17.851,5218.763,4.698,-32.126,8.143,32.126,-5.997,143.255,143.383,92.418,6.65,0.092,41.998,-88.006,32.146,47.384,2.677e-6,5.959,-0.012,1.314e4,1608,5.427,0.048,76.654,61.417,2.958,0.01,4.734e5,0,0.03,0.694,0.404,0.431,0.144,0.12,5.174,0.133,2.463e-4,0,0,0,0,3.424,1.532e-4,5.157,130,73.396,92.762,2.979,3.274,814.8,1093.448,0.05,0.37
17.901,5218.957,3.094,-32.123,7.333,32.123,-6.02,143.589,143.714,92.418,6.647,0.085,41.998,-88.006,32.146,55.29,2.676e-6,5.959,-0.012,1.314e4,1608,5.427,0.048,77.126,61.417,3.05,0.009,4.468e5,0,0.016,0.7,0.251,0.436,0.144,0.12,5.402,-1.996,2.934e-4,0,0,0,0,3.859,3.19e-4,5.157,130,73.109,92.762,2.982,3.273,814.8,1093.448,0.05,0.37
17.951,5219.072,1.486,-32.123,6.808,32.123,-6.043,143.921,144.045,92.418,6.644,0.082,41.998,-88.006,32.146,63.999,2.676e-6,5.959,-0.01,1.314e4,1608,5.427,0.048,77.717,61.417,3.165,0.009,4.282e5,0,0.007,0.704,0.121,0.44,0.144,0.12,5.609,-3.831,-4.716e-4,0,0,0,0,4.184,4.902e-4,5.157,130,72.823,92.762,2.933,3.273,814.8,1093.445,0.05,0.371
# Event APOGEE occurred at t=18.001 seconds
18.001,5219.108,-0.121,-32.119,6.64,32.119,-6.066,144.252,144.377,92.418,6.64,0.082,41.998,-88.006,32.146,73.224,2.683e-6,5.959,-0.01,1.314e4,1608,5.427,0.048,78.386,61.417,3.297,0.009,4.23e5,0,0.002,0.705,0.037,0.441,0.144,0.12,5.792,-5.107,-6.578e-5,0,0,0,0,4.262,6.627e-4,5.157,130,72.536,92.762,2.933,3.273,814.8,1093.445,0.05,0.372
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=18.002 seconds
18.051,5219.058,-1.726,-32.119,6.857,32.119,-6.086,144.58,144.711,92.418,6.634,0.085,41.998,-88.006,32.146,82.506,2.681e-6,5.901,-0.008,1.314e4,1608,5.427,0.048,79.134,61.417,3.441,0.009,4.272e5,0,2.177e-4,0.704,0.004,0.44,0.144,0.12,5.922,-5.724,-4.837e-4,0,0,0,0,4.148,8.356e-4,5.157,130,72.25,92.762,2.877,3.273,814.8,1093.445,0.05,0.373
18.056,5219.052,-1.89,-32.073,9.692,32.077,-6.089,144.616,144.744,92.418,6.634,0.394,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.009,4.284e5,0,1.609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.356e-4,NaN,NaN,NaN,NaN,2.877,3.273,814.8,1093.445,0.005,0.374
18.556,5214.098,-17.923,-32.067,20.197,32.07,-6.316,147.874,148.009,92.418,6.434,0.397,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.009,8.927e5,0,1.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.533e-4,NaN,NaN,NaN,NaN,2.877,3.273,814.8,1093.445,0.5,0.374
19.056,5201.312,-33.215,-30.587,34.406,30.597,-6.532,150.981,151.122,92.475,6.027,0.817,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.019,1.521e6,0,7.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.953,3.283,814.9,1093.465,0.5,0.374
19.538,5182.116,-46.352,-27.224,47.103,27.257,-6.726,153.727,153.875,92.533,5.381,1.335,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,2.083e6,0,20.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.999,3.308,815.3,1093.517,0.483,0.374
19.891,5164.367,-54.37,-22.746,54.911,22.808,-6.86,155.515,155.666,92.533,4.79,1.683,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.43e6,0,38.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,2.92,3.346,815.9,1093.593,0.352,0.374
20.224,5145.154,-60.804,-19.285,61.214,19.37,-6.975,157.008,157.162,92.533,4.183,1.818,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.05,2.71e6,0,52.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,2.9,3.382,816.5,1093.661,0.334,0.375
20.568,5123.301,-66.339,-16.102,66.654,16.211,-7.083,158.33,158.488,92.59,3.54,1.873,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.056,2.952e6,0,64.707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,2.923,3.42,817.1,1093.737,0.344,0.375
20.941,5097.671,-71.211,-13.074,71.44,13.205,-7.188,159.518,159.678,92.59,2.851,1.844,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.061,3.166e6,0,76.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,2.884,3.463,817.7,1093.822,0.373,0.375
21.364,5066.647,-75.518,-10.184,75.682,10.338,-7.29,160.558,160.725,92.59,2.103,1.775,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.065,3.356e6,0,88.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,2.907,3.514,818.5,1093.924,0.423,0.375
21.864,5027.956,-79.242,-7.451,79.357,7.631,-7.392,161.398,161.565,92.647,1.276,1.657,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.069,3.521e6,0,99.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,2.969,3.575,819.5,1094.045,0.5,0.375
22.364,4987.72,-81.713,-4.944,81.791,5.154,-7.477,161.847,162.018,92.647,0.554,1.463,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.073,3.633e6,0,109.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,2.992,3.652,820.7,1094.199,0.5,0.375
22.864,4946.463,-83.314,-3.199,83.363,3.435,-7.543,161.955,162.133,92.647,0.151,1.253,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.706e6,0,116.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,2.999,3.731,821.9,1094.357,0.5,0.375
23.364,4904.551,-84.327,-2.028,84.36,2.283,-7.595,161.778,161.955,92.705,0.627,1.056,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.754e6,0,120.726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,3.009,3.813,823.2,1094.521,0.5,0.375
23.864,4862.231,-84.954,-1.257,84.977,1.532,-7.635,161.358,161.539,92.705,1.06,0.873,41.998,-88.006,32.146,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.077,3.786e6,0,123.785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,3.002,3.896,824.5,1094.685,0.5,0.376
