# Cold -15C (Data loaded from a file)
# 738 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (78.2 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
75.605,547.402,-47.244,313.002,47.244,313.002,-1.749,0.151,1.752,175.096,4.354,0.095,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.044,2.601e6,0,1382.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.341,-1.142,986,1084.669,0.001,0.413
75.606,547.356,-46.936,308.474,46.936,308.474,-1.752,0.151,1.759,175.096,4.354,0.085,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.044,2.584e6,0,1364.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.341,-1.142,986,1084.669,0.001,0.413
75.607,547.31,-46.631,304.042,46.631,304.042,-1.755,0.151,1.762,175.096,4.354,0.075,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.567e6,0,1346.737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.344,-1.142,986,1084.669,0.001,0.414
75.608,547.264,-46.332,299.698,46.332,299.698,-1.759,0.151,1.765,175.096,4.354,0.069,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.551e6,0,1329.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.344,-1.142,986,1084.669,0.001,0.414
75.609,547.218,-46.037,295.446,46.037,295.446,-1.765,0.151,1.772,175.096,4.354,0.059,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.535e6,0,1312.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.344,-1.142,986,1084.669,0.001,0.414
75.61,547.172,-45.745,291.283,45.745,291.283,-1.768,0.151,1.775,175.153,4.35,0.052,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.518e6,0,1295.632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.344,-1.142,986,1084.669,0.001,0.414
75.611,547.126,-45.456,287.201,45.456,287.201,-1.772,0.151,1.778,175.153,4.35,0.046,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.503e6,0,1279.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.347,-1.141,986,1084.669,0.001,0.414
75.612,547.08,-45.174,283.205,45.174,283.205,-1.778,0.151,1.785,175.153,4.35,0.036,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.487e6,0,1263.277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.347,-1.141,986,1084.669,0.001,0.415
75.613,547.034,-44.895,279.288,44.895,279.288,-1.781,0.151,1.788,175.153,4.35,0.03,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.472e6,0,1247.586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.347,-1.141,986.1,1084.669,0.001,0.415
75.614,546.988,-44.619,275.449,44.619,275.449,-1.785,0.151,1.791,175.153,4.35,0.023,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.457e6,0,1232.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.35,-1.141,986.1,1084.669,0.001,0.415
75.615,546.946,-44.347,271.686,44.347,271.686,-1.791,0.151,1.798,175.21,4.35,0.016,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.442e6,0,1217.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.35,-1.141,986.1,1084.669,0.001,0.415
75.616,546.9,-44.078,267.999,44.078,267.999,-1.795,0.151,1.801,175.21,4.35,0.01,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.427e6,0,1202.359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.35,-1.141,986.1,1084.669,0.001,0.415
75.617,546.857,-43.816,264.38,43.816,264.38,-1.798,0.151,1.804,175.21,4.35,0.003,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.412e6,0,1187.872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.354,-1.141,986.1,1084.669,0.001,0.415
75.618,546.814,-43.553,260.837,43.553,260.837,-1.804,0.151,1.811,175.21,4.35,0.007,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.398e6,0,1173.666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.354,-1.141,986.1,1084.669,0.001,0.415
75.619,546.768,-43.297,257.356,43.297,257.356,-1.808,0.151,1.814,175.21,4.35,0.013,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.384e6,0,1159.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.354,-1.141,986.1,1084.669,0.001,0.415
75.62,546.726,-43.041,253.947,43.041,253.947,-1.811,0.151,1.818,175.268,4.35,0.02,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.37e6,0,1146.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.357,-1.141,986.1,1084.669,0.001,0.416
75.621,546.683,-42.792,250.6,42.792,250.6,-1.818,0.151,1.824,175.268,4.35,0.026,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.356e6,0,1132.667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.357,-1.141,986.1,1084.669,0.001,0.416
75.622,546.64,-42.546,247.316,42.546,247.316,-1.821,0.151,1.827,175.268,4.35,0.033,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.342e6,0,1119.517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.357,-1.141,986.1,1084.669,0.001,0.416
75.623,546.598,-42.297,244.098,42.297,244.098,-1.824,0.151,1.831,175.268,4.35,0.039,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.329e6,0,1106.615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.357,-1.141,986.1,1084.669,0.001,0.416
75.624,546.555,-42.047,240.876,42.047,240.876,-1.831,0.151,1.837,175.268,4.35,0.046,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.315e6,0,1093.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.36,-1.141,986.1,1084.669,0.001,0.416
75.625,546.509,-41.795,237.657,41.795,237.657,-1.834,0.151,1.841,175.325,4.354,0.052,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.301e6,0,1080.826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.36,-1.141,986.1,1084.672,0.001,0.416
75.626,546.463,-41.542,234.442,41.542,234.442,-1.841,0.151,1.847,175.325,4.354,0.056,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.287e6,0,1067.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.36,-1.141,986.1,1084.672,0.001,0.417
75.627,546.421,-41.286,231.224,41.286,231.224,-1.844,0.151,1.85,175.325,4.354,0.062,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.273e6,0,1055.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.364,-1.141,986.1,1084.672,0.001,0.417
75.628,546.375,-41.03,228.009,41.03,228.009,-1.85,0.151,1.854,175.325,4.354,0.069,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.259e6,0,1042.168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.364,-1.141,986.1,1084.672,0.001,0.417
75.629,546.325,-40.774,224.793,40.774,224.793,-1.854,0.151,1.86,175.325,4.354,0.075,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.245e6,0,1029.288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.364,-1.141,986.1,1084.672,0.001,0.417
75.631,546.28,-40.515,221.578,40.515,221.578,-1.86,0.151,1.867,175.382,4.354,0.082,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.231e6,0,1016.412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.367,-1.141,986.1,1084.672,0.001,0.417
75.632,546.23,-40.253,218.366,40.253,218.366,-1.864,0.151,1.87,175.382,4.354,0.089,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.216e6,0,1003.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.367,-1.141,986.1,1084.672,0.001,0.418
75.633,546.181,-39.993,215.151,39.993,215.151,-1.87,0.151,1.877,175.382,4.354,0.095,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.202e6,0,990.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.37,-1.141,986.1,1084.672,0.001,0.418
75.634,546.132,-39.728,211.939,39.728,211.939,-1.873,0.151,1.88,175.382,4.354,0.102,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.187e6,0,977.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.37,-1.141,986.1,1084.672,0.001,0.418
75.636,546.083,-39.462,208.73,39.462,208.73,-1.88,0.151,1.886,175.44,4.354,0.108,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.173e6,0,964.944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.37,-1.141,986.1,1084.672,0.001,0.418
75.637,546.03,-39.196,205.518,39.196,205.518,-1.886,0.151,1.893,175.44,4.354,0.115,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,2.158e6,0,952.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.373,-1.14,986.1,1084.672,0.001,0.418
75.638,545.978,-38.927,202.31,38.927,202.31,-1.893,0.151,1.9,175.44,4.354,0.121,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,2.143e6,0,939.234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.373,-1.14,986.1,1084.672,0.001,0.418
75.64,545.925,-38.655,199.104,38.655,199.104,-1.896,0.151,1.903,175.44,4.354,0.125,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,2.128e6,0,926.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.377,-1.14,986.1,1084.672,0.001,0.418
75.641,545.873,-38.383,195.896,38.383,195.896,-1.903,0.151,1.909,175.497,4.354,0.131,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,2.113e6,0,913.541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.377,-1.14,986.1,1084.672,0.001,0.419
75.642,545.817,-38.107,192.69,38.107,192.69,-1.909,0.151,1.916,175.497,4.354,0.138,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,2.098e6,0,900.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.377,-1.14,986.1,1084.672,0.001,0.419
75.644,545.761,-37.831,189.488,37.831,189.488,-1.916,0.151,1.923,175.497,4.354,0.144,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,2.083e6,0,887.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.38,-1.14,986.1,1084.672,0.001,0.419
75.645,545.705,-37.552,186.286,37.552,186.286,-1.923,0.151,1.929,175.497,4.354,0.151,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,2.068e6,0,875.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.38,-1.14,986.1,1084.672,0.001,0.419
75.647,545.65,-37.274,183.084,37.274,183.084,-1.929,0.151,1.936,175.554,4.354,0.157,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,2.052e6,0,862.209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.383,-1.14,986.1,1084.672,0.002,0.419
75.648,545.591,-36.991,179.882,36.991,179.882,-1.936,0.151,1.942,175.554,4.354,0.164,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.034,2.037e6,0,849.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.383,-1.14,986.1,1084.672,0.002,0.419
75.65,545.531,-36.706,176.683,36.706,176.683,-1.942,0.151,1.949,175.554,4.354,0.171,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.034,2.021e6,0,836.573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.386,-1.14,986.1,1084.672,0.002,0.419
75.652,545.469,-36.421,173.484,36.421,173.484,-1.952,0.151,1.955,175.554,4.354,0.177,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.034,2.005e6,0,823.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.386,-1.14,986.1,1084.672,0.002,0.42
75.653,545.41,-36.132,170.289,36.132,170.289,-1.959,0.151,1.965,175.612,4.357,0.174,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.034,1.989e6,0,810.959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.386,-1.14,986.1,1084.672,0.002,0.42
75.655,545.348,-35.84,167.093,35.84,167.093,-1.965,0.151,1.972,175.612,4.357,0.174,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.973e6,0,798.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.386,-1.14,986.1,1084.672,0.002,0.42
75.657,545.282,-35.548,163.901,35.548,163.901,-1.975,0.151,1.978,175.612,4.357,0.171,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.957e6,0,785.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.386,-1.14,986.1,1084.672,0.002,0.42
75.659,545.217,-35.253,160.709,35.253,160.709,-1.982,0.151,1.988,175.669,4.357,0.167,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.941e6,0,772.581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.386,-1.14,986.1,1084.672,0.002,0.42
75.661,545.151,-34.954,157.516,34.954,157.516,-1.988,0.151,1.995,175.669,4.357,0.167,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.925e6,0,759.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.14,986.1,1084.672,0.002,0.42
75.663,545.085,-34.656,154.327,34.656,154.327,-1.998,0.151,2.005,175.669,4.357,0.164,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.032,1.908e6,0,747.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.14,986.1,1084.672,0.002,0.421
75.665,545.013,-34.354,151.142,34.354,151.142,-2.008,0.151,2.011,175.726,4.357,0.161,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.032,1.891e6,0,734.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.14,986.1,1084.672,0.002,0.421
75.667,544.944,-34.049,147.956,34.049,147.956,-2.014,0.151,2.021,175.726,4.357,0.161,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.032,1.875e6,0,721.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.14,986.1,1084.672,0.002,0.421
75.669,544.872,-33.74,144.774,33.74,144.774,-2.024,0.151,2.031,175.726,4.357,0.157,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,1.858e6,0,708.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.672,0.002,0.421
75.671,544.8,-33.428,141.591,33.428,141.591,-2.034,0.151,2.041,175.783,4.357,0.157,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,1.841e6,0,696.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.672,0.002,0.422
75.673,544.724,-33.117,138.412,33.117,138.412,-2.044,0.151,2.051,175.783,4.36,0.154,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,1.823e6,0,683.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.672,0.002,0.422
75.675,544.646,-32.802,135.233,32.802,135.233,-2.054,0.151,2.06,175.783,4.36,0.151,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,1.806e6,0,670.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.675,0.002,0.422
75.678,544.567,-32.484,132.06,32.484,132.06,-2.064,0.151,2.07,175.841,4.36,0.151,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.03,1.788e6,0,657.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.675,0.002,0.422
75.68,544.488,-32.162,128.885,32.162,128.888,-2.077,0.151,2.08,175.841,4.36,0.148,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.03,1.771e6,0,645.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.675,0.002,0.422
75.683,544.406,-31.837,125.715,31.837,125.715,-2.087,0.151,2.093,175.898,4.36,0.144,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.03,1.753e6,0,632.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.675,0.003,0.422
75.686,544.321,-31.509,122.546,31.509,122.546,-2.1,0.151,2.103,175.898,4.36,0.144,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.029,1.735e6,0,619.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.675,0.003,0.422
75.688,544.232,-31.178,119.383,31.178,119.383,-2.11,0.151,2.116,175.898,4.36,0.141,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.029,1.717e6,0,607.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.675,0.003,0.423
75.691,544.144,-30.846,116.22,30.846,116.22,-2.123,0.151,2.129,175.955,4.36,0.138,41.998,-88.006,32.159,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.029,1.698e6,0,594.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.39,-1.139,986.1,1084.675,0.003,0.423
