Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Mult,USC,250218 10:02:45.358,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,14.519714,-4.298821,3.61685,-1.875505,-16.894174,20.188542,14.519714,-4.298821,3.61685,-1.875505,-16.894174,20.188542,14.519714,-4.298821,3.61685,-1.875504,-16.894174,20.188542,0.156932,0.719485,14.620613,70.183682,300.192749,0.724292,0.266027,1828604.0,300.0,69.549992,-0.0,-1e-06,-1e-06,-1e-06,0.0,-1e-06,-1e-06,0.0,1.013037,-0.003369,0.002103,0.019128,-0.096187,,,,,
Mult,USC,250218 10:02:45.370,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,13.545666,-4.758964,-4.85728,-0.464109,-17.393384,20.623039,13.545666,-4.758964,-4.85728,-0.464109,-17.393384,20.623039,13.545666,-4.758964,-4.85728,-0.464108,-17.393384,20.623039,0.156932,0.719485,14.620613,70.183682,300.192749,0.724292,0.266027,1828604.0,300.0,69.549992,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,0.0,1.014816,-0.003143,0.001776,0.016653,-0.089701,,,,,
Mult,USC,250218 10:02:45.382,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,13.407485,-5.56787,0.35404,-1.062875,-16.589741,20.796296,13.407485,-5.56787,0.35404,-1.062875,-16.589741,20.796296,13.407485,-5.56787,0.35404,-1.062874,-16.589741,20.796296,0.156932,0.719485,14.620613,70.183682,300.192749,0.724292,0.266027,1828604.0,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,1.01424,-0.003387,0.001917,0.019614,-0.088464,,,,,
Mult,USC,250218 10:02:45.394,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,13.568523,-5.473834,11.377317,4.614382,-6.497789,20.411624,13.568523,-5.473834,11.377317,4.614382,-6.497789,20.411624,13.568524,-5.473834,11.377316,4.614383,-6.497789,20.411624,0.156932,0.719485,14.620613,70.183682,300.192749,0.724292,0.266027,1828604.0,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,1e-06,1.013986,-0.003049,0.001486,0.021051,-0.089774,,,,,
Mult,USC,250218 10:02:45.406,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,12.863479,-6.151594,3.578868,2.917919,-22.76006,20.442597,12.863479,-6.151594,3.578868,2.917919,-22.76006,20.442597,12.863479,-6.151594,3.578868,2.91792,-22.76006,20.442597,0.156932,0.719485,14.620613,70.183682,300.192749,0.724292,0.266027,1828604.0,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,1.014246,-0.00296,0.001526,0.017773,-0.08487,,,,,
Mult,USC,250218 10:02:45.418,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,14.257322,-6.668602,-3.760865,2.322882,-12.548747,20.151268,14.257322,-6.668602,-3.760865,2.322882,-12.548747,20.151268,14.257322,-6.668602,-3.760865,2.322882,-12.548747,20.151268,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-1e-06,-0.0,0.0,-1e-06,0.0,-1e-06,-1e-06,-1e-06,1.015063,-0.00293,0.00188,0.018466,-0.09402,,,,,
Mult,USC,250218 10:02:45.430,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,16.02639,-6.04838,-0.169195,-0.057073,-11.015069,19.824462,16.02639,-6.04838,-0.169195,-0.057073,-11.015069,19.824462,16.02639,-6.04838,-0.169195,-0.057073,-11.015069,19.824462,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-1e-06,-1e-06,1e-06,-1e-06,0.0,-1e-06,-1e-06,0.0,1.016531,-0.003326,0.002103,0.020355,-0.105801,,,,,
Mult,USC,250218 10:02:45.442,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,15.844163,-4.838431,4.866629,1.137609,-14.342467,19.624061,15.844163,-4.838431,4.866629,1.137609,-14.342467,19.624061,15.844163,-4.838431,4.866629,1.137609,-14.342467,19.624061,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-0.0,1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,1.01377,-0.002826,0.00188,0.019885,-0.104964,,,,,
Mult,USC,250218 10:02:45.454,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,14.835321,-4.355091,4.309355,1.7827,-3.281539,19.698689,14.835321,-4.355091,4.309355,1.7827,-3.281539,19.698689,14.835321,-4.355091,4.309355,1.7827,-3.281539,19.698689,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,1.012717,-0.003024,0.001614,0.016315,-0.0983,,,,,
Mult,USC,250218 10:02:45.466,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,13.348172,-4.474657,-1.74208,-3.317591,-13.754135,20.473314,13.348172,-4.474657,-1.74208,-3.317591,-13.754135,20.473314,13.348172,-4.474657,-1.74208,-3.317591,-13.754135,20.473314,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-0.0,-0.0,-1e-06,-1e-06,0.0,-1e-06,-1e-06,0.0,1.015231,-0.003055,0.001944,0.018146,-0.088285,,,,,
Mult,USC,250218 10:02:45.478,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,14.449306,-4.549237,0.435471,-0.566124,-9.20825,21.017632,14.449306,-4.549237,0.435471,-0.566124,-9.20825,21.017632,14.449306,-4.549237,0.435471,-0.566124,-9.20825,21.017632,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-1e-06,-0.0,0.0,0.0,-1e-06,0.0,0.0,0.0,1.017307,-0.003207,0.00159,0.020639,-0.095628,,,,,
Mult,USC,250218 10:02:45.490,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,15.054763,-4.451928,5.385007,-0.916252,-14.223337,21.490138,15.054763,-4.451928,5.385007,-0.916252,-14.223337,21.490138,15.054763,-4.451928,5.385007,-0.916252,-14.223337,21.490138,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-0.0,-0.0,0.0,-1e-06,-1e-06,0.0,0.0,-1e-06,1.01246,-0.003491,0.002063,0.018082,-0.099765,,,,,
Mult,USC,250218 10:02:45.502,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,15.017088,-5.214528,-0.002143,2.531352,-23.585721,21.883194,15.017088,-5.214528,-0.002143,2.531352,-23.585721,21.883194,15.017088,-5.214528,-0.002143,2.531352,-23.585721,21.883194,0.156946,0.720581,14.62973,70.183682,300.350403,0.724913,0.266166,1829210.25,300.0,69.549992,-0.0,-0.0,0.0,0.0,-1e-06,-1e-06,-1e-06,-1e-06,1.012677,-0.002887,0.002557,0.015906,-0.099427,,,,,
Mult,USC,250218 10:02:45.514,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,13.710284,-5.605132,-0.194701,2.396954,-2.408232,21.999885,13.710284,-5.605132,-0.194701,2.396954,-2.408232,21.999885,13.710284,-5.605132,-0.194701,2.396954,-2.408232,21.999885,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,1.015009,-0.002704,0.001712,0.01998,-0.090506,,,,,
Mult,USC,250218 10:02:45.526,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,13.916347,-6.242588,0.194184,-0.054358,-30.267841,22.048716,13.916347,-6.242588,0.194184,-0.054358,-30.267841,22.048716,13.916347,-6.242588,0.194184,-0.054358,-30.267841,22.048716,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-0.0,-0.0,-1e-06,0.0,1e-06,0.0,-1e-06,0.0,1.016193,-0.003278,0.002103,0.018658,-0.091814,,,,,
Mult,USC,250218 10:02:45.538,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,14.762326,-5.286826,7.239346,3.616969,-14.533193,21.849639,14.762326,-5.286826,7.239346,3.616969,-14.533193,21.849639,14.762326,-5.286826,7.239346,3.616969,-14.533193,21.849639,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-1e-06,-0.0,-1e-06,0.0,-1e-06,-1e-06,-1e-06,-1e-06,1.016443,-0.002704,0.002069,0.017236,-0.097768,,,,,
Mult,USC,250218 10:02:45.550,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,14.236422,-5.224024,1.529213,0.945986,-20.408975,21.956016,14.236422,-5.224024,1.529213,0.945986,-20.408975,21.956016,14.236422,-5.224024,1.529213,0.945986,-20.408975,21.956016,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-0.0,-1e-06,0.0,-1e-06,0.0,-1e-06,-1e-06,-1e-06,1.01669,-0.003082,0.001495,0.018149,-0.094173,,,,,
Mult,USC,250218 10:02:45.562,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,13.5977,-5.36659,-1.210749,-0.363874,-10.770248,21.981255,13.5977,-5.36659,-1.210749,-0.363874,-10.770248,21.981255,13.5977,-5.36659,-1.210749,-0.363874,-10.770248,21.981255,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-1e-06,-0.0,0.0,0.0,0.0,-1e-06,0.0,-1e-06,1.016315,-0.003018,0.001846,0.020581,-0.089805,,,,,
Mult,USC,250218 10:02:45.574,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,14.65886,-4.863891,2.025411,-1.547042,-13.582069,21.887326,14.65886,-4.863891,2.025411,-1.547042,-13.582069,21.887326,14.65886,-4.863891,2.025411,-1.547042,-13.582069,21.887326,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,0.0,0.0,-1e-06,0.0,1.015103,-0.002808,0.001788,0.018878,-0.096978,,,,,
Mult,USC,250218 10:02:45.586,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,15.755857,-4.209857,7.430364,0.113752,-21.187754,21.63677,15.755857,-4.209857,7.430364,0.113752,-21.187754,21.63677,15.755857,-4.209857,7.430364,0.113752,-21.187754,21.63677,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-1e-06,-0.0,-1e-06,-1e-06,0.0,1e-06,-1e-06,-1e-06,1.014456,-0.002927,0.002109,0.016953,-0.104585,,,,,
Mult,USC,250218 10:02:45.598,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,15.510719,-4.524217,4.965457,0.893118,-13.509737,21.615713,15.510719,-4.524217,4.965457,0.893118,-13.509737,21.615713,15.510719,-4.524217,4.965457,0.893118,-13.509737,21.615713,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-1e-06,-0.0,0.0,-1e-06,-1e-06,-1e-06,-1e-06,0.0,1.016031,-0.002734,0.002167,0.018939,-0.102829,,,,,
Mult,USC,250218 10:02:45.610,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,2.875084,-0.953578,-0.874064,-0.195679,-1.819095,4.369643,2.875084,-0.953578,-0.874064,-0.195679,-1.819095,4.369643,2.875084,-0.953578,-0.874064,-0.195679,-1.819095,4.369643,0.156932,0.719749,14.615304,70.183682,300.448761,0.725265,0.266253,1829499.125,300.0,69.549992,-1e-06,-0.0,-1e-06,0.0,-1e-06,0.0,0.0,0.0,1.002777,-0.000623,0.000403,0.00387,-0.019036,,,,,
Mult,USC,250218 10:02:45.622,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,13.388419,-5.645803,-3.233649,-0.909978,-8.105574,22.006818,13.388419,-5.645803,-3.233649,-0.909978,-8.105574,22.006818,13.38842,-5.645802,-3.233649,-0.909978,-8.105574,22.006818,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-0.0,-0.0,0.0,-1e-06,0.0,-1e-06,0.0,-1e-06,1.016214,-0.003247,0.002066,0.01694,-0.088365,,,,,
Mult,USC,250218 10:02:45.634,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,14.743489,-4.744612,5.561913,1.884692,-10.054895,21.789007,14.743489,-4.744612,5.561913,1.884692,-10.054895,21.789007,14.74349,-4.744612,5.561913,1.884692,-10.054895,21.789007,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-0.0,-0.0,0.0,-1e-06,-1e-06,-1e-06,-1e-06,0.0,1.015417,-0.002774,0.002167,0.017545,-0.097678,,,,,
Mult,USC,250218 10:02:45.646,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,16.410505,-5.860036,6.036679,2.383443,-21.186364,21.617511,16.410505,-5.860036,6.036679,2.383443,-21.186364,21.617511,16.410506,-5.860036,6.036679,2.383444,-21.186364,21.617511,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-0.0,-0.0,-1e-06,1e-06,-1e-06,-1e-06,1e-06,-1e-06,1.01488,-0.003049,0.001712,0.019925,-0.108613,,,,,
Mult,USC,250218 10:02:45.658,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,15.137683,-6.515959,-2.751093,2.715573,-4.815389,20.88046,15.137683,-6.515959,-2.751093,2.715573,-4.815389,20.88046,15.137683,-6.515958,-2.751093,2.715573,-4.815389,20.88046,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-0.0,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,0.0,-1e-06,1.01427,-0.003204,0.002237,0.020203,-0.099881,,,,,
Mult,USC,250218 10:02:45.670,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,14.097111,-5.912096,-8.539629,2.590032,-17.62932,19.879266,14.097111,-5.912096,-8.539629,2.590032,-17.62932,19.879266,14.097112,-5.912096,-8.539629,2.590033,-17.62932,19.879266,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-1e-06,-0.0,0.0,-1e-06,0.0,-1e-06,-1e-06,-1e-06,1.014465,-0.003143,0.002237,0.016919,-0.093272,,,,,
Mult,USC,250218 10:02:45.682,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,13.79433,-5.195256,9.984639,2.793368,1.662559,18.643303,13.79433,-5.195256,9.984639,2.793368,1.662559,18.643303,13.794331,-5.195255,9.984639,2.793368,1.662559,18.643303,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,-1e-06,1.015848,-0.003174,0.002011,0.019547,-0.091203,,,,,
Mult,USC,250218 10:02:45.694,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,15.02415,-4.427321,13.744996,-2.034662,-29.414233,18.216985,15.02415,-4.427321,13.744996,-2.034662,-29.414233,18.216985,15.02415,-4.42732,13.744996,-2.034661,-29.414233,18.216985,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-1e-06,-0.0,-1e-06,-1e-06,0.0,1e-06,-1e-06,0.0,1.016345,-0.003082,0.001712,0.021722,-0.099671,,,,,
Mult,USC,250218 10:02:45.706,0.0,0.0,0.0,0.0,0.000276,2e-06,0.0,13.553435,-4.485264,-3.027772,-1.57821,-16.441816,18.679595,13.553435,-4.485264,-3.027772,-1.57821,-16.441816,18.679595,13.553435,-4.485264,-3.027772,-1.57821,-16.441816,18.679595,0.15693,0.719839,14.617286,70.183682,300.135803,0.723852,0.265976,1827841.125,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,0.0,-1e-06,0.0,-1e-06,1.016187,-0.002792,0.002167,0.017929,-0.089716,,,,,
Mult,USC,250218 10:02:45.718,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,12.297945,-4.346544,-8.843978,-3.250111,-14.068026,19.633774,12.297945,-4.346544,-8.843978,-3.250111,-14.068026,19.633774,12.297946,-4.346544,-8.843977,-3.250112,-14.068026,19.633774,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,0.0,-1e-06,0.0,0.0,1.014148,-0.003421,0.001999,0.018402,-0.081471,,,,,
Mult,USC,250218 10:02:45.730,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,14.227657,-4.328643,7.178363,1.874448,-15.060688,20.11268,14.227657,-4.328643,7.178363,1.874448,-15.060688,20.11268,14.227657,-4.328644,7.178363,1.874447,-15.060689,20.11268,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-1e-06,-0.0,-1e-06,0.0,-1e-06,0.0,-1e-06,0.0,1.015192,-0.002774,0.001712,0.020615,-0.094357,,,,,
Mult,USC,250218 10:02:45.742,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,14.624543,-5.016374,16.173814,-0.876182,-25.623059,20.807116,14.624543,-5.016374,16.173814,-0.876182,-25.623059,20.807116,14.624542,-5.016375,16.173814,-0.876183,-25.623058,20.807116,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-1e-06,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,1.012689,-0.002957,0.002014,0.020648,-0.096937,,,,,
Mult,USC,250218 10:02:45.754,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,14.373729,-5.505871,1.548669,1.898107,-10.750964,21.348421,14.373729,-5.505871,1.548669,1.898107,-10.750964,21.348421,14.373729,-5.505871,1.54867,1.898106,-10.750964,21.348421,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-0.0,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,1.015302,-0.003113,0.002167,0.018524,-0.094989,,,,,
Mult,USC,250218 10:02:45.766,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,13.299637,-6.664614,-14.192748,1.388928,-17.24521,21.948986,13.299637,-6.664614,-14.192748,1.388928,-17.24521,21.948986,13.299637,-6.664615,-14.192748,1.388926,-17.24521,21.948986,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-0.0,-0.0,-1e-06,0.0,-1e-06,0.0,0.0,-1e-06,1.014496,-0.003082,0.001981,0.017679,-0.087904,,,,,
Mult,USC,250218 10:02:45.778,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,13.631576,-6.066734,1.589189,4.365964,3.051806,21.432612,13.631576,-6.066734,1.589189,4.365964,3.051806,21.432612,13.631576,-6.066734,1.58919,4.365963,3.051806,21.432612,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-0.0,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,0.0,-1e-06,1.014941,-0.003052,0.001743,0.021088,-0.089887,,,,,
Mult,USC,250218 10:02:45.790,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,16.530852,-6.150445,18.650948,1.069327,-19.008798,21.507592,16.530852,-6.150445,18.650948,1.069327,-19.008798,21.507592,16.530851,-6.150446,18.650948,1.069326,-19.008798,21.507592,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-1e-06,-0.0,1e-06,0.0,0.0,0.0,-1e-06,-1e-06,1.01568,-0.003268,0.001941,0.018591,-0.109438,,,,,
Mult,USC,250218 10:02:45.802,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,16.797005,-5.272207,8.290928,0.939009,-12.727215,21.767221,16.797005,-5.272207,8.290928,0.939009,-12.727215,21.767221,16.797004,-5.272208,8.290929,0.939008,-12.727215,21.767221,0.156925,0.719984,14.624066,70.183682,300.320862,0.724518,0.26614,1828394.5,300.0,69.549992,-1e-06,-1e-06,0.0,-1e-06,0.0,-1e-06,-1e-06,0.0,1.014084,-0.003018,0.001746,0.01803,-0.111269,,,,,
Mult,USC,250218 10:02:45.814,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,12.901561,-5.77901,-9.547942,1.720273,-13.979861,22.962075,12.901561,-5.77901,-9.547942,1.720273,-13.979861,22.962075,12.901562,-5.77901,-9.547942,1.720272,-13.979861,22.962075,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-1e-06,-1e-06,0.0,1e-06,1e-06,0.0,0.0,-1e-06,1.01463,-0.003052,0.001532,0.021411,-0.08535,,,,,
Mult,USC,250218 10:02:45.826,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,14.156815,-5.774989,-6.627947,3.987998,-9.709363,22.841205,14.156815,-5.774989,-6.627947,3.987998,-9.709363,22.841205,14.156816,-5.774989,-6.627946,3.987998,-9.709363,22.841206,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-0.0,-1e-06,-1e-06,-1e-06,0.0,-1e-06,0.0,-1e-06,1.014056,-0.002991,0.001877,0.021313,-0.093691,,,,,
Mult,USC,250218 10:02:45.838,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,15.861194,-6.034002,10.905515,1.503798,-21.320293,22.067356,15.861194,-6.034002,10.905515,1.503798,-21.320293,22.067356,15.861193,-6.034002,10.905515,1.503797,-21.320293,22.067357,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,0.0,1.013095,-0.003296,0.002097,0.018051,-0.104946,,,,,
Mult,USC,250218 10:02:45.850,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,15.282357,-5.17738,13.437771,2.240436,-10.436492,20.682533,15.282357,-5.17738,13.437771,2.240436,-10.436492,20.682533,15.282356,-5.17738,13.437771,2.240436,-10.436492,20.682533,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-0.0,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,1.013092,-0.003113,0.001566,0.020453,-0.101255,,,,,
Mult,USC,250218 10:02:45.862,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,14.363521,-5.885383,-4.111349,0.167251,-13.35969,20.013242,14.363521,-5.885383,-4.111349,0.167251,-13.35969,20.013242,14.363521,-5.885383,-4.111349,0.16725,-13.35969,20.013242,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-1e-06,-1e-06,0.0,0.0,-1e-06,0.0,-1e-06,0.0,1.014948,-0.003113,0.001947,0.021909,-0.094862,,,,,
Mult,USC,250218 10:02:45.874,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,13.944405,-5.221777,-7.18234,0.71635,-9.76667,19.349733,13.944405,-5.221777,-7.18234,0.71635,-9.76667,19.349733,13.944405,-5.221777,-7.182339,0.71635,-9.76667,19.349733,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-1e-06,-1e-06,0.0,0.0,-1e-06,1e-06,0.0,0.0,1.013733,-0.002899,0.002066,0.019287,-0.092281,,,,,
Mult,USC,250218 10:02:45.886,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,14.031059,-4.434543,4.076263,0.506411,-18.2646,18.810652,14.031059,-4.434543,4.076263,0.506411,-18.2646,18.810652,14.031059,-4.434543,4.076264,0.50641,-18.2646,18.810652,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,0.0,-1e-06,-1e-06,-1e-06,1.015329,-0.003296,0.001917,0.019131,-0.09295,,,,,
Mult,USC,250218 10:02:45.898,0.0,0.0,0.0,0.0,0.000276,0.0,2e-06,14.099588,-4.365255,11.682058,-0.514932,-14.104834,18.766816,14.099588,-4.365255,11.682058,-0.514932,-14.104834,18.766816,14.099587,-4.365255,11.682059,-0.514932,-14.104834,18.766816,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-1e-06,-0.0,0.0,0.0,1e-06,-1e-06,-1e-06,0.0,1.014655,-0.002704,0.001678,0.020517,-0.093458,,,,,
Mult,USC,250218 10:02:45.910,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,2.816864,-0.927849,0.144077,-0.189544,-3.131518,3.856726,2.816864,-0.927849,0.144077,-0.189544,-3.131518,3.856726,2.816864,-0.927849,0.144077,-0.189544,-3.131518,3.856726,0.156937,0.72019,14.629377,70.183682,300.10202,0.724288,0.265946,1829147.25,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,-1e-06,-1e-06,1.002301,-0.000653,0.000433,0.004279,-0.018635,,,,,
Mult,USC,250218 10:02:45.922,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,14.243188,-5.037662,-7.235378,-1.399182,-11.711784,20.16054,14.243188,-5.037662,-7.235378,-1.399182,-11.711784,20.16054,14.243188,-5.037663,-7.235378,-1.399183,-11.711784,20.16054,0.156942,0.7202,14.622253,70.183682,300.206177,0.724539,0.266038,1829145.625,300.0,69.549992,-0.0,-0.0,0.0,0.0,0.0,-1e-06,0.0,-1e-06,1.014111,-0.003461,0.001938,0.021063,-0.094285,,,,,
