# Rail Angle - 15deg (Data loaded from a file)
# 732 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (141 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
9.251,3675.148,274.764,-41.063,321.719,41.453,1554.977,0.515,1554.977,0.019,167.356,5.673,28.591,-80.615,32.113,0.013,-8.067e-6,2.979,0.172,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.295,1.488e7,0,42.303,0.599,0.599,0.32,0.148,0.131,0.003,0.007,-4.029e-4,0,0,0,0,9.29e-4,0.043,5.157,130,57.983,0.033,4.59,6.332,863.3,1099.528,0.05,0.218
9.301,3688.835,272.713,-40.948,319.823,41.329,1563.34,0.522,1563.34,0.019,167.073,5.614,28.591,-80.615,32.113,0.009,-6.515e-6,2.979,0.286,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.293,1.479e7,0,41.778,0.599,0.599,0.32,0.148,0.131,0.002,0.004,1.248e-4,0,0,0,0,9.524e-4,0.043,5.157,130,57.811,0.033,4.554,6.305,862.8,1099.475,0.05,0.218
9.351,3702.418,270.669,-40.807,317.933,41.191,1571.686,0.528,1571.686,0.019,166.791,5.597,28.591,-80.615,32.113,0.019,-1.242e-5,3.037,0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.291,1.47e7,0,41.273,0.599,0.599,0.32,0.148,0.131,0.004,0.01,2.35e-4,0,0,0,0,9.912e-4,0.043,5.157,130,57.697,0.034,4.613,6.278,862.4,1099.419,0.05,0.219
9.401,3715.902,268.632,-40.696,316.053,41.07,1580.016,0.531,1580.016,0.019,166.516,5.535,28.591,-80.615,32.113,0.013,-7.328e-6,3.094,0.057,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.29,1.461e7,0,40.76,0.599,0.599,0.32,0.148,0.131,0.003,0.006,-2.367e-4,0,0,0,0,0.001,0.043,5.157,130,57.525,0.035,4.567,6.251,861.9,1099.367,0.05,0.22
9.451,3729.281,266.601,-40.577,314.183,40.945,1588.337,0.538,1588.337,0.019,166.24,5.486,28.591,-80.615,32.113,0.011,-1.371e-5,3.094,0.033,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.288,1.452e7,0,40.257,0.599,0.599,0.32,0.148,0.131,0.002,0.005,5.694e-5,0,0,0,0,0.001,0.043,5.157,130,57.353,0.035,4.554,6.225,861.5,1099.314,0.05,0.221
9.501,3742.562,264.573,-40.449,312.32,40.817,1596.64,0.541,1596.64,0.019,165.965,5.456,28.591,-80.615,32.113,0.017,-1.321e-5,3.151,-0.034,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.286,1.443e7,0,39.766,0.599,0.599,0.32,0.148,0.131,0.003,0.009,-4.527e-4,0,0,0,0,0.001,0.043,5.157,130,57.238,0.036,4.587,6.198,861.1,1099.262,0.05,0.222
9.551,3755.738,262.556,-40.335,310.466,40.696,1604.934,0.548,1604.934,0.02,165.692,5.404,28.591,-80.615,32.113,0.015,-6.875e-6,3.151,-0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.285,1.434e7,0,39.273,0.599,0.599,0.32,0.148,0.131,0.003,0.008,7.848e-5,0,0,0,0,0.001,0.043,5.157,130,57.067,0.037,4.564,6.172,860.7,1099.209,0.05,0.223
9.601,3768.816,260.541,-40.21,308.622,40.568,1613.212,0.554,1613.212,0.02,165.423,5.377,28.591,-80.615,32.113,0.021,-1.174e-5,3.209,-0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.283,1.425e7,0,38.794,0.598,0.598,0.32,0.148,0.13,0.004,0.01,-3.392e-5,0,0,0,0,0.001,0.043,5.157,130,56.895,0.037,4.603,6.146,860.2,1099.16,0.05,0.223
9.651,3781.795,258.533,-40.098,306.785,40.453,1621.476,0.558,1621.476,0.02,165.157,5.328,28.591,-80.615,32.113,0.019,-8.268e-6,3.266,-0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.281,1.416e7,0,38.315,0.598,0.598,0.32,0.148,0.13,0.004,0.01,7.756e-6,0,0,0,0,0.001,0.039,5.157,130,56.723,0.038,4.593,6.121,859.8,1099.108,0.05,0.225
9.701,3794.672,256.532,-39.977,304.954,40.328,1629.728,0.564,1629.728,0.02,164.892,5.299,28.591,-80.615,32.113,0.023,-1.048e-5,3.323,-0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.28,1.408e7,0,37.847,0.598,0.598,0.32,0.148,0.13,0.005,0.012,-8.111e-5,0,0,0,0,0.001,0.039,5.157,130,56.551,0.038,4.629,6.095,859.4,1099.058,0.05,0.225
9.751,3807.448,254.534,-39.872,303.133,40.213,1637.966,0.571,1637.966,0.02,164.626,5.249,28.591,-80.615,32.113,0.021,-8.503e-6,3.38,-0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.278,1.399e7,0,37.379,0.598,0.598,0.32,0.148,0.13,0.004,0.011,-8.435e-5,0,0,0,0,0.001,0.039,5.157,130,56.379,0.038,4.626,6.07,859,1099.006,0.05,0.226
9.801,3820.125,252.546,-39.754,301.322,40.095,1646.191,0.574,1646.191,0.02,164.364,5.22,28.591,-80.615,32.113,0.026,-9.19e-6,3.438,-0.057,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.277,1.39e7,0,36.924,0.598,0.598,0.32,0.148,0.13,0.005,0.013,4.183e-4,0,0,0,0,0.001,0.039,5.157,130,56.207,0.038,4.675,6.045,858.6,1098.957,0.05,0.227
9.851,3832.7,250.558,-39.685,299.518,40.013,1654.403,0.581,1654.403,0.02,164.108,5.108,28.591,-80.615,32.113,0.002,-9.528e-6,-3.323,-0.859,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.275,1.381e7,0,36.445,0.598,0.598,0.32,0.148,0.13,4.218e-4,0.002,9.737e-5,0,0,0,0,-0.001,0.039,5.157,130,56.035,0.038,4.514,6.02,858.2,1098.907,0.05,0.228
9.901,3845.18,248.576,-39.587,297.723,39.908,1662.602,0.587,1662.602,0.02,163.852,5.046,28.591,-80.615,32.113,0.01,-8.176e-6,-3.438,-0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.273,1.373e7,0,35.988,0.598,0.598,0.32,0.148,0.13,0.002,0.007,-2.649e-4,0,0,0,0,-0.001,0.039,5.157,130,55.863,0.038,4.472,5.995,857.8,1098.858,0.05,0.229
9.951,3857.559,246.601,-39.478,295.935,39.793,1670.787,0.591,1670.787,0.02,163.602,5.01,28.591,-80.615,32.113,0.008,-1.047e-5,-3.38,-0.057,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.272,1.364e7,0,35.541,0.597,0.597,0.32,0.148,0.13,0.002,0.006,-3.745e-4,0,0,0,0,-0.001,0.039,5.157,130,55.691,0.038,4.469,5.971,857.4,1098.809,0.05,0.229
10.001,3869.839,244.629,-39.36,294.157,39.675,1678.96,0.597,1678.96,0.02,163.353,4.987,28.591,-80.615,32.113,4.271e-4,-1.013e-5,0,0,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.27,1.356e7,0,35.102,0.597,0.597,0.32,0.148,0.129,8.374e-5,3.829e-4,4.845e-4,0,0,0,0,0,0.039,5.157,130,55.52,0.038,4.482,5.946,857,1098.76,0.05,0.23
10.051,3882.021,242.664,-39.242,292.385,39.554,1687.123,0.604,1687.123,0.02,163.104,4.967,28.591,-80.615,32.113,0.008,-6.217e-6,3.38,0.057,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.268,1.347e7,0,34.667,0.597,0.597,0.32,0.148,0.129,0.002,0.003,9.432e-5,0,0,0,0,0.001,0.039,5.157,130,55.405,0.038,4.488,5.922,856.6,1098.714,0.05,0.231
10.101,3894.108,240.705,-39.14,290.62,39.449,1695.272,0.607,1695.272,0.021,162.854,4.921,28.591,-80.615,32.113,0.006,-1.025e-5,3.38,0.172,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.267,1.339e7,0,34.228,0.597,0.597,0.32,0.147,0.129,0.001,0.002,1.535e-4,0,0,0,0,0.001,0.039,5.157,130,55.233,0.038,4.423,5.898,856.2,1098.665,0.05,0.231
10.151,3906.093,238.75,-39.026,288.868,39.331,1703.409,0.614,1703.409,0.021,162.612,4.902,28.591,-80.615,32.113,0.015,-7.683e-6,3.38,0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.265,1.33e7,0,33.802,0.597,0.597,0.32,0.147,0.129,0.003,0.007,5.58e-5,0,0,0,0,0.002,0.039,5.157,130,55.061,0.038,4.419,5.874,855.8,1098.619,0.05,0.232
10.201,3917.982,236.801,-38.901,287.119,39.209,1711.532,0.62,1711.532,0.021,162.365,4.895,28.591,-80.615,32.113,0.03,-1.422e-5,3.438,0.055,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.264,1.322e7,0,33.386,0.597,0.597,0.32,0.147,0.129,0.006,0.016,-4.296e-4,0,0,0,0,0.002,0.039,5.157,130,54.889,0.038,4.455,5.851,855.4,1098.573,0.05,0.232
10.251,3929.774,234.859,-38.793,285.381,39.098,1719.642,0.623,1719.646,0.021,162.123,4.865,28.591,-80.615,32.113,0.036,-7.723e-6,3.495,0.041,1.314e4,1608,5.427,0.048,76.693,61.417,2.968,0.262,1.314e7,0,32.967,0.597,0.597,0.32,0.147,0.129,0.007,0.019,-3.533e-4,0,0,0,0,0.002,0.039,5.157,130,54.717,0.038,4.432,5.827,855,1098.524,0.05,0.233
10.301,3941.467,232.923,-38.675,283.652,38.976,1727.743,0.63,1727.743,0.021,161.877,4.859,28.591,-80.615,32.113,0.051,-1.151e-5,3.61,0.029,1.314e4,1608,5.427,0.048,76.693,61.417,2.965,0.261,1.306e7,0,32.564,0.597,0.597,0.32,0.147,0.129,0.01,0.028,-1.851e-4,0,0,0,0,0.002,0.039,5.157,130,54.488,0.038,4.488,5.804,854.6,1098.478,0.05,0.233
10.351,3953.064,230.991,-38.573,281.929,38.875,1735.833,0.636,1735.833,0.021,161.637,4.826,28.591,-80.615,32.113,0.053,-8.182e-6,3.724,0.019,1.314e4,1608,5.427,0.048,76.693,61.417,2.965,0.259,1.297e7,0,32.157,0.596,0.596,0.32,0.147,0.129,0.01,0.029,-9.289e-5,0,0,0,0,0.002,0.039,5.157,130,54.316,0.039,4.482,5.781,854.3,1098.432,0.05,0.233
10.401,3964.567,229.065,-38.471,280.213,38.766,1743.907,0.643,1743.907,0.021,161.394,4.797,28.591,-80.615,32.113,0.057,-1.002e-5,3.839,0.012,1.314e4,1608,5.427,0.048,76.693,61.417,2.964,0.258,1.289e7,0,31.76,0.596,0.596,0.32,0.147,0.129,0.011,0.032,6.975e-5,0,0,0,0,0.002,0.036,5.157,130,54.145,0.039,4.514,5.759,853.9,1098.389,0.05,0.234
10.451,3975.971,227.146,-38.386,278.507,38.678,1751.972,0.646,1751.972,0.021,161.158,4.741,28.591,-80.615,32.113,0.05,-1.16e-5,3.953,0.006,1.314e4,1608,5.427,0.048,76.693,61.417,2.965,0.256,1.281e7,0,31.359,0.596,0.596,0.32,0.147,0.129,0.01,0.027,2.908e-4,0,0,0,0,0.002,0.036,5.157,130,53.973,0.039,4.488,5.736,853.5,1098.343,0.05,0.234
10.501,3987.283,225.226,-38.307,276.808,38.593,1760.023,0.653,1760.023,0.021,160.922,4.678,28.591,-80.615,32.113,0.038,-7.133e-6,4.011,-0.01,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.254,1.273e7,0,30.964,0.596,0.596,0.32,0.147,0.128,0.008,0.02,-8.544e-5,0,0,0,0,0.002,0.036,5.157,130,53.743,0.04,4.459,5.714,853.1,1098.297,0.05,0.235
10.551,3998.494,223.314,-38.241,275.118,38.517,1768.064,0.659,1768.064,0.021,160.689,4.6,28.591,-80.615,32.113,0.019,-1.011e-5,4.068,-0.044,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.253,1.265e7,0,30.566,0.596,0.596,0.321,0.147,0.128,0.004,0.008,-1.336e-4,0,0,0,0,0.002,0.036,5.157,130,53.572,0.04,4.386,5.691,852.8,1098.255,0.05,0.236
10.601,4009.613,221.404,-38.153,273.435,38.422,1776.093,0.666,1776.093,0.021,160.459,4.564,28.591,-80.615,32.113,0.018,-9.563e-6,4.125,-0.057,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.251,1.257e7,0,30.189,0.596,0.596,0.321,0.147,0.128,0.004,0.008,-4.401e-4,0,0,0,0,0.002,0.036,5.157,130,53.342,0.041,4.429,5.669,852.4,1098.212,0.05,0.236
10.651,4020.636,219.498,-38.061,271.762,38.33,1784.111,0.669,1784.111,0.022,160.233,4.531,28.591,-80.615,32.113,0.019,-4.951e-6,4.125,-0.115,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.25,1.249e7,0,29.816,0.596,0.596,0.321,0.147,0.128,0.004,0.008,-2.898e-4,0,0,0,0,0.003,0.036,5.157,130,53.113,0.041,4.472,5.647,852.1,1098.166,0.05,0.237
10.701,4031.562,217.598,-37.986,270.095,38.248,1792.116,0.676,1792.116,0.022,160.007,4.472,28.591,-80.615,32.113,0.008,-8.801e-6,4.125,-0.286,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.248,1.241e7,0,29.438,0.596,0.596,0.321,0.147,0.128,0.001,0.001,-4.762e-4,0,0,0,0,0.003,0.036,5.157,130,52.941,0.041,4.436,5.626,851.7,1098.123,0.05,0.238
10.751,4042.395,215.699,-37.897,268.435,38.156,1800.112,0.682,1800.112,0.022,159.787,4.436,28.591,-80.615,32.113,0.006,-9.248e-6,4.125,-0.401,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.247,1.234e7,0,29.07,0.595,0.595,0.321,0.147,0.128,0.001,6.068e-4,-9.267e-6,0,0,0,0,0.003,0.036,5.157,130,52.712,0.042,4.446,5.604,851.4,1098.081,0.05,0.239
10.801,4053.133,213.806,-37.822,266.785,38.074,1808.094,0.689,1808.094,0.022,159.564,4.383,28.591,-80.615,32.113,0.002,-1.38e-5,-3.953,-1.203,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.245,1.226e7,0,28.699,0.595,0.595,0.321,0.147,0.128,3.691e-4,0.004,2.488e-4,0,0,0,0,-0.002,0.036,5.157,130,52.54,0.042,4.406,5.583,851,1098.038,0.05,0.239
10.851,4063.776,211.919,-37.736,265.144,37.986,1816.066,0.696,1816.066,0.022,159.347,4.344,28.591,-80.615,32.113,0.004,-9.511e-6,-4.125,-0.516,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.244,1.218e7,0,28.336,0.595,0.595,0.321,0.147,0.128,8.316e-4,0.005,2.442e-4,0,0,0,0,-0.003,0.036,5.157,130,52.311,0.042,4.383,5.562,850.7,1097.995,0.05,0.24
10.901,4074.324,210.033,-37.644,263.507,37.894,1824.029,0.699,1824.029,0.022,159.131,4.314,28.591,-80.615,32.113,0.002,-1.193e-5,-4.068,-0.745,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.242,1.21e7,0,27.977,0.595,0.595,0.321,0.147,0.128,3.562e-4,0.003,1.61e-4,0,0,0,0,-0.003,0.036,5.157,130,52.082,0.042,4.37,5.541,850.3,1097.956,0.05,0.241
10.951,4084.78,208.153,-37.543,261.883,37.789,1831.982,0.705,1831.982,0.022,158.914,4.308,28.591,-80.615,32.113,0.013,-1.247e-5,4.125,-0.048,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.241,1.203e7,0,27.631,0.595,0.595,0.321,0.147,0.128,0.002,0.005,3.415e-4,0,0,0,0,0.003,0.036,5.157,130,51.91,0.042,4.413,5.52,850,1097.913,0.05,0.242
11.001,4095.141,206.28,-37.457,260.262,37.7,1839.921,0.712,1839.921,0.022,158.701,4.272,28.591,-80.615,32.113,0.014,-1.022e-5,4.125,0.023,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.24,1.195e7,0,27.277,0.595,0.595,0.321,0.147,0.127,0.003,0.005,-3.295e-4,0,0,0,0,0.003,0.036,5.157,130,51.681,0.042,4.367,5.5,849.6,1097.874,0.05,0.243
11.051,4105.407,204.409,-37.362,258.652,37.602,1847.851,0.719,1847.851,0.022,158.488,4.252,28.591,-80.615,32.113,0.023,-7.575e-6,4.183,0.057,1.314e4,1608,5.427,0.048,76.693,61.417,2.968,0.238,1.187e7,0,26.933,0.595,0.595,0.321,0.147,0.127,0.005,0.011,-3.532e-4,0,0,0,0,0.003,0.036,5.157,130,51.452,0.041,4.364,5.48,849.3,1097.831,0.05,0.244
11.101,4115.581,202.543,-37.264,257.051,37.503,1855.768,0.725,1855.768,0.022,158.274,4.239,28.591,-80.615,32.113,0.035,-8.52e-6,4.183,0.057,1.314e4,1608,5.427,0.048,76.693,61.417,2.966,0.237,1.18e7,0,26.594,0.595,0.595,0.321,0.147,0.127,0.007,0.017,-3.871e-4,0,0,0,0,0.003,0.036,5.157,130,51.28,0.041,4.37,5.459,849,1097.792,0.05,0.245
11.151,4125.663,200.682,-37.172,255.456,37.411,1863.678,0.728,1863.678,0.022,158.064,4.216,28.591,-80.615,32.113,0.043,-1.228e-5,4.24,0.057,1.314e4,1608,5.427,0.048,76.693,61.417,2.964,0.235,1.172e7,0,26.257,0.595,0.595,0.321,0.147,0.127,0.008,0.022,-1.324e-4,0,0,0,0,0.003,0.036,5.157,130,51.051,0.041,4.357,5.439,848.7,1097.753,0.05,0.245
11.201,4135.65,198.825,-37.08,253.868,37.316,1871.575,0.735,1871.575,0.023,157.854,4.199,28.591,-80.615,32.113,0.054,-1.124e-5,4.354,0.057,1.314e4,1608,5.427,0.048,76.654,61.417,2.962,0.234,1.165e7,0,25.927,0.595,0.595,0.321,0.147,0.127,0.011,0.028,-3.676e-4,0,0,0,0,0.003,0.033,5.157,130,50.821,0.041,4.367,5.42,848.3,1097.713,0.05,0.247
11.251,4145.545,196.975,-36.991,252.29,37.224,1879.462,0.741,1879.462,0.023,157.644,4.18,28.591,-80.615,32.113,0.057,-4.154e-6,4.412,0.057,1.314e4,1608,5.427,0.048,76.654,61.417,2.961,0.232,1.157e7,0,25.599,0.594,0.594,0.321,0.147,0.127,0.012,0.032,9.563e-5,0,0,0,0,0.003,0.033,5.157,130,50.649,0.041,4.367,5.4,848,1097.674,0.05,0.248
11.301,4155.348,195.128,-36.903,250.719,37.136,1887.339,0.748,1887.339,0.023,157.434,4.157,28.591,-80.615,32.113,0.057,-5.993e-6,4.526,0.057,1.314e4,1608,5.427,0.048,76.654,61.417,2.96,0.231,1.15e7,0,25.278,0.594,0.594,0.321,0.147,0.127,0.013,0.036,6.183e-6,0,0,0,0,0.004,0.033,5.157,130,50.42,0.041,4.386,5.381,847.7,1097.638,0.05,0.248
11.351,4165.059,193.284,-36.834,249.157,37.064,1895.207,0.755,1895.207,0.023,157.228,4.111,28.591,-80.615,32.113,0.057,-1.019e-5,4.641,0.057,1.314e4,1608,5.427,0.048,76.654,61.417,2.961,0.23,1.143e7,0,24.952,0.594,0.594,0.321,0.146,0.127,0.012,0.032,-4.602e-4,0,0,0,0,0.004,0.033,5.157,130,50.191,0.042,4.334,5.361,847.4,1097.598,0.05,0.249
11.401,4174.675,191.444,-36.749,247.602,36.975,1903.064,0.761,1903.064,0.023,157.024,4.091,28.591,-80.615,32.113,0.057,-9.213e-6,4.756,0.046,1.314e4,1608,5.427,0.048,76.654,61.417,2.959,0.228,1.135e7,0,24.642,0.594,0.594,0.321,0.146,0.127,0.014,0.037,4.106e-4,0,0,0,0,0.004,0.033,5.157,130,49.962,0.042,4.38,5.342,847.1,1097.559,0.05,0.25
11.451,4184.203,189.61,-36.673,246.056,36.896,1910.909,0.764,1910.909,0.023,156.821,4.062,28.591,-80.615,32.113,0.057,-7.047e-6,4.813,0.034,1.314e4,1608,5.427,0.048,76.654,61.417,2.959,0.227,1.128e7,0,24.333,0.594,0.594,0.321,0.146,0.127,0.014,0.038,4.503e-4,0,0,0,0,0.004,0.033,5.157,130,49.675,0.042,4.406,5.323,846.8,1097.523,0.05,0.251
11.501,4193.638,187.776,-36.588,244.518,36.811,1918.743,0.771,1918.743,0.023,156.617,4.049,28.591,-80.615,32.113,0.057,-1.271e-5,4.927,0.013,1.314e4,1608,5.427,0.048,76.654,61.417,2.957,0.225,1.121e7,0,24.037,0.594,0.594,0.321,0.146,0.127,0.016,0.043,1.283e-4,0,0,0,0,0.004,0.033,5.157,130,49.446,0.043,4.495,5.305,846.5,1097.487,0.05,0.251
11.551,4202.979,185.948,-36.519,242.989,36.739,1926.572,0.778,1926.572,0.023,156.414,4.009,28.591,-80.615,32.113,0.057,-7.832e-6,5.042,-0.004,1.314e4,1608,5.427,0.048,76.654,61.417,2.958,0.224,1.114e7,0,23.735,0.594,0.594,0.321,0.146,0.127,0.015,0.039,-2.659e-4,0,0,0,0,0.005,0.033,5.157,130,49.217,0.044,4.514,5.286,846.2,1097.448,0.05,0.252
11.601,4212.231,184.124,-36.476,241.467,36.686,1934.386,0.784,1934.386,0.023,156.217,3.94,28.591,-80.615,32.113,0.052,-1.093e-5,5.157,-0.024,1.314e4,1608,5.427,0.048,76.654,61.417,2.962,0.223,1.107e7,0,23.425,0.594,0.594,0.321,0.146,0.126,0.01,0.025,1.968e-4,0,0,0,0,0.005,0.033,5.157,130,48.931,0.044,4.439,5.268,845.9,1097.411,0.05,0.253
11.651,4221.391,182.303,-36.404,239.951,36.614,1942.192,0.791,1942.192,0.023,156.02,3.911,28.591,-80.615,32.113,0.052,-7.087e-6,5.214,-0.047,1.314e4,1608,5.427,0.048,76.654,61.417,2.962,0.221,1.1e7,0,23.137,0.594,0.594,0.321,0.146,0.126,0.01,0.025,-2.382e-4,0,0,0,0,0.005,0.033,5.157,130,48.701,0.045,4.511,5.25,845.6,1097.375,0.05,0.254
11.701,4230.463,180.486,-36.342,238.445,36.549,1949.987,0.797,1949.99,0.023,155.827,3.871,28.591,-80.615,32.113,0.044,-6.629e-6,5.271,-0.057,1.314e4,1608,5.427,0.048,76.654,61.417,2.963,0.22,1.093e7,0,22.847,0.594,0.594,0.321,0.146,0.126,0.009,0.021,-9.223e-7,0,0,0,0,0.005,0.033,5.157,130,48.415,0.045,4.534,5.232,845.3,1097.339,0.05,0.255
11.751,4239.442,178.668,-36.283,236.949,36.483,1957.776,0.804,1957.776,0.023,155.633,3.829,28.591,-80.615,32.113,0.035,-4.525e-6,5.329,-0.115,1.314e4,1608,5.427,0.048,76.693,61.417,2.964,0.219,1.086e7,0,22.56,0.593,0.593,0.321,0.146,0.126,0.007,0.015,-1.342e-4,0,0,0,0,0.005,0.033,5.157,130,48.186,0.046,4.551,5.214,845,1097.306,0.05,0.256
11.801,4248.33,176.857,-36.23,235.459,36.427,1965.551,0.81,1965.551,0.024,155.443,3.78,28.591,-80.615,32.113,0.022,-1.082e-5,5.329,-0.229,1.314e4,1608,5.427,0.048,76.693,61.417,2.966,0.217,1.079e7,0,22.272,0.593,0.593,0.321,0.146,0.126,0.004,0.007,-2.055e-4,0,0,0,0,0.006,0.033,5.157,130,47.899,0.046,4.534,5.196,844.7,1097.27,0.05,0.257
11.851,4257.126,175.046,-36.165,233.976,36.358,1973.32,0.814,1973.32,0.024,155.256,3.747,28.591,-80.615,32.113,0.017,-1.087e-5,5.386,-0.286,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.216,1.073e7,0,21.993,0.593,0.593,0.321,0.146,0.126,0.003,0.004,3.055e-5,0,0,0,0,0.006,0.033,5.157,130,47.613,0.046,4.557,5.179,844.5,1097.234,0.05,0.258
11.901,4265.833,173.238,-36.099,232.503,36.289,1981.076,0.82,1981.076,0.024,155.069,3.717,28.591,-80.615,32.113,0.017,-1.147e-5,5.386,-0.344,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.215,1.066e7,0,21.719,0.593,0.593,0.321,0.146,0.126,0.003,0.005,-3.08e-4,0,0,0,0,0.006,0.033,5.157,130,47.326,0.047,4.59,5.162,844.2,1097.201,0.05,0.258
11.951,4274.452,171.437,-36.03,231.04,36.22,1988.825,0.827,1988.825,0.024,154.882,3.691,28.591,-80.615,32.113,0.017,-1.091e-5,5.386,-0.344,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.213,1.059e7,0,21.447,0.593,0.593,0.321,0.146,0.126,0.003,0.004,2.731e-4,0,0,0,0,0.006,0.033,5.157,130,47.097,0.047,4.613,5.145,843.9,1097.169,0.05,0.26
12.001,4282.976,169.636,-35.968,229.583,36.155,1996.565,0.833,1996.565,0.024,154.698,3.658,28.591,-80.615,32.113,0.014,-5.545e-6,5.386,-0.458,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.212,1.052e7,0,21.174,0.593,0.593,0.321,0.146,0.126,0.003,0.003,-4.352e-4,0,0,0,0,0.006,0.033,5.157,130,46.811,0.047,4.6,5.128,843.7,1097.133,0.05,0.26
12.051,4291.414,167.838,-35.902,228.136,36.086,2004.295,0.84,2004.295,0.024,154.518,3.629,28.591,-80.615,32.113,0.013,-7.122e-6,5.386,-0.458,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.211,1.046e7,0,20.905,0.593,0.593,0.321,0.146,0.126,0.003,0.002,2.159e-4,0,0,0,0,0.006,0.03,5.157,130,46.524,0.047,4.59,5.111,843.4,1097.1,0.05,0.261
12.101,4299.76,166.047,-35.84,226.696,36.02,2012.018,0.846,2012.018,0.024,154.337,3.596,28.591,-80.615,32.113,0.01,-9.397e-6,5.386,-0.573,1.314e4,1608,5.427,0.048,76.693,61.417,2.968,0.209,1.039e7,0,20.635,0.593,0.593,0.321,0.146,0.126,0.002,-9.54e-5,4.055e-4,0,0,0,0,0.006,0.03,5.157,130,46.295,0.048,4.547,5.094,843.1,1097.067,0.05,0.262
12.151,4308.018,164.255,-35.771,225.266,35.948,2019.731,0.853,2019.731,0.024,154.157,3.573,28.591,-80.615,32.11,0.015,-8.829e-6,5.386,-0.401,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.208,1.032e7,0,20.372,0.593,0.593,0.321,0.146,0.126,0.003,0.002,3.509e-4,0,0,0,0,0.006,0.03,5.157,130,46.009,0.048,4.531,5.078,842.9,1097.034,0.05,0.263
12.201,4316.188,162.467,-35.696,223.842,35.873,2027.434,0.86,2027.434,0.024,153.98,3.556,28.591,-80.615,32.11,0.026,-8.13e-6,5.443,-0.229,1.314e4,1608,5.427,0.048,76.693,61.417,2.965,0.207,1.026e7,0,20.115,0.593,0.593,0.321,0.146,0.126,0.005,0.008,-3.764e-4,0,0,0,0,0.006,0.03,5.157,130,45.722,0.048,4.534,5.062,842.6,1097.001,0.05,0.264
