Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Velocity (fps),Actuation State,Is Image,Key,Load Cell Drag,Base Model Drag,Image Drag,Top Mount Drag,Bottom Mount Drag,ADS Drag,Total Vehicle Drag,Reynolds Number,Cd,Cp from Tip,Real Actuation State
Sing,USC,250217 12:14:02.354,0.0,0.0,0.0,0.0,0.000906,2.0,0.0,6.848057,0.967762,0.462898,-1.110439,-5.647286,-1.912095,6.848057,0.967762,0.462898,-1.110439,-5.647286,-1.912095,6.810111,1.206166,0.462898,-0.912675,-5.6826,-1.912095,0.156908,0.322416,14.699985,68.173314,200.009379,0.324485,0.177583,1233180.128333,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01187,-0.003061,0.002206,0.022293,-0.046076,,,,,,200,100,False,"(200, 100, 2.0, False)",6.848057,2.9818230000000003,6.506691,1.7624339999999998,1.7624339999999998,2.1037999999999997,5.085623,529239.8050762458,0.7524159725187071,5.434123868609569,100.0
Sing,USC,250217 12:14:27.250,0.0,0.0,0.0,0.0,0.000906,3.0,0.0,6.952508,2.591415,0.580615,-2.459584,-5.757558,-7.978979,6.952508,2.591415,0.580615,-2.459584,-5.757558,-7.978979,6.807355,2.95173,0.580615,-2.154885,-5.878393,-7.978979,0.15692,0.322458,14.700043,68.172359,200.022876,0.324553,0.177595,1233356.750833,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013997,-0.003075,0.002261,0.021152,-0.047404,,,,,,200,100,False,"(200, 100, 3.0, False)",6.952508,2.9482349999999995,6.640389,1.8460770000000002,1.8460770000000002,2.1581960000000002,5.106431,529315.6055658292,0.7553362177315818,6.5373380469743365,100.0
Sing,USC,250217 12:14:52.153,0.0,0.0,0.0,0.0,0.000906,4.0,0.0,7.064008,4.296948,0.76647,-3.802377,-5.946511,-14.433413,7.064008,4.296948,0.76647,-3.802377,-5.946511,-14.433413,6.747061,4.779242,0.76647,-3.378306,-6.197266,-14.433413,0.156922,0.322522,14.70029,68.176003,200.04139,0.324616,0.177611,1233476.6025,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013972,-0.003104,0.002227,0.021222,-0.048811,,,,,,200,100,False,"(200, 100, 4.0, False)",7.064008,3.023549,6.762401,1.8694259999999998,1.8694259999999998,2.1710330000000004,5.1945820000000005,529367.0419062501,0.768226269040574,6.817325110753027,100.0
Sing,USC,250217 12:15:17.059,0.0,0.0,0.0,0.0,0.000906,5.0,0.0,7.222339,6.090008,0.941297,-5.162941,-6.175388,-21.295668,7.222339,6.090008,0.941297,-5.162941,-6.175388,-21.295668,6.664077,6.696302,0.941297,-4.605074,-6.601868,-21.295668,0.156917,0.322476,14.698141,68.183082,200.058784,0.324621,0.177625,1233376.365,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012263,-0.003,0.002382,0.022286,-0.050573,,,,,,200,100,False,"(200, 100, 5.0, False)",7.222339,3.1484570000000005,6.952399,1.9019709999999996,1.9019709999999996,2.1719109999999997,5.320368,529324.0233125001,0.786816630180044,6.955154355571728,100.0
Sing,USC,250217 12:15:42.049,0.0,0.0,0.0,0.0,0.000906,6.0,0.0,7.476535,8.027795,1.161873,-6.586241,-6.600747,-28.638605,7.476535,8.027795,1.161873,-6.586241,-6.600747,-28.638605,6.596445,8.765328,1.161873,-5.860195,-7.253037,-28.638605,0.156922,0.322427,14.698119,68.194521,200.020037,0.324487,0.177589,1233083.991667,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013504,-0.003051,0.002265,0.020539,-0.05304,,,,,,200,100,False,"(200, 100, 6.0, False)",7.476535,3.3584879999999995,7.216526,1.9290190000000003,1.9290190000000003,2.1890280000000004,5.547516,529198.5464237543,0.8207478059612705,7.025764365142193,100.0
Sing,USC,250217 13:58:39.828,0.0,0.0,0.0,0.0,0.000748,-1.0,0.0,0.354273,-0.244158,-0.145632,2.20156,-0.909436,1.14086,0.354273,-0.244158,-0.145632,2.20156,-0.909436,1.14086,0.349958,-0.250304,-0.145632,2.185353,-0.94772,1.14086,0.020252,0.01987,14.725939,65.732065,49.967059,0.020382,0.044467,311180.737917,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015993,-0.003051,0.002059,0.020529,-0.002399,,,,,,50,30,False,"(50, 30, -1.0, False)",0.354273,0.21483099999999994,0.430429,0.10779900000000003,0.10779900000000003,0.03164300000000003,0.24647399999999997,133548.4000227125,0.5805408509852906,8.130963351600194,11.96
Sing,USC,250217 13:59:07.331,0.0,0.0,0.0,0.0,0.000748,0.0,0.0,0.362579,-0.126798,-0.156195,1.132886,-0.635945,0.661363,0.362579,-0.126798,-0.156195,1.132886,-0.635945,0.661363,0.362579,-0.126798,-0.156195,1.132886,-0.635945,0.661363,0.020256,0.019882,14.726478,65.715769,49.967088,0.020383,0.044468,311194.2425,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014634,-0.003032,0.002051,0.020975,-0.002445,,,,,,50,30,False,"(50, 30, 0.0, False)",0.362579,0.22978500000000002,0.435805,0.10300999999999999,0.10300999999999999,0.029783999999999977,0.259569,133554.19573958335,0.6113546061811785,8.674212132683481,11.96
Sing,USC,250217 13:59:34.834,0.0,0.0,0.0,0.0,0.000748,1.0,0.0,0.369277,-2.6e-05,-0.176898,0.069247,-0.377921,0.213187,0.369277,-2.6e-05,-0.176898,0.069247,-0.377921,0.213187,0.369221,0.006419,-0.176898,0.075832,-0.376655,0.213187,0.020268,0.019899,14.726728,65.700229,49.983972,0.020398,0.044484,311323.44875,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012882,-0.003048,0.002084,0.02086,-0.002487,,,,,,50,30,False,"(50, 30, 1.0, False)",0.369277,0.23042900000000005,0.440625,0.10509799999999997,0.10509799999999997,0.03375,0.26417900000000005,133609.64675520835,0.6217548385200307,8202.958333333334,11.96
Sing,USC,250217 14:00:02.325,0.0,0.0,0.0,0.0,0.000748,2.0,0.0,0.384805,0.122116,-0.172713,-1.01078,-0.214394,-0.204407,0.384805,0.122116,-0.172713,-1.01078,-0.214394,-0.204407,0.380309,0.135471,-0.172713,-1.002682,-0.249539,-0.204407,0.020281,0.019861,14.725302,65.689585,50.004083,0.020414,0.044502,311452.21125,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01249,-0.003041,0.00204,0.021456,-0.0026,,,,,,50,30,False,"(50, 30, 2.0, False)",0.384805,0.245102,0.447188,0.101043,0.101043,0.03866000000000003,0.283762,133664.907328125,0.6673206977310555,5.13220899254261,11.96
Sing,USC,250217 14:00:29.831,0.0,0.0,0.0,0.0,0.000748,3.0,0.0,0.394082,0.231779,-0.155682,-2.10341,-0.128677,-0.64297,0.394082,0.231779,-0.155682,-2.10341,-0.128677,-0.64297,0.381411,0.252086,-0.155682,-2.093793,-0.238585,-0.64297,0.020299,0.019986,14.724559,65.684926,50.024025,0.020429,0.04452,311558.4975,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014913,-0.003001,0.00203,0.022403,-0.002678,,,,,,50,30,False,"(50, 30, 3.0, False)",0.394082,0.250245,0.452679,0.101217,0.101217,0.04261999999999999,0.292865,133710.52184375,0.6882224470458514,6.232398283134653,11.96
Sing,USC,250217 14:00:57.329,0.0,0.0,0.0,0.0,0.000748,4.0,0.0,0.412195,0.371211,-0.162564,-3.197646,-0.025148,-1.116913,0.412195,0.371211,-0.162564,-3.197646,-0.025148,-1.116913,0.385297,0.39906,-0.162564,-3.188102,-0.248144,-1.116913,0.020275,0.019914,14.723366,65.679622,50.000796,0.020408,0.0445,311380.852292,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014097,-0.003015,0.001991,0.019758,-0.002827,,,,,,50,30,False,"(50, 30, 4.0, False)",0.412195,0.27927,0.464534,0.09263199999999999,0.09263199999999999,0.04029299999999997,0.319563,133634.28244198335,0.7517345536957508,6.467169278388841,11.96
Sing,USC,250217 14:01:24.823,0.0,0.0,0.0,0.0,0.000748,5.0,0.0,0.429239,0.504269,-0.146265,-4.273057,0.008408,-1.635696,0.429239,0.504269,-0.146265,-4.273057,0.008408,-1.635696,0.383655,0.53976,-0.146265,-4.25753,-0.364045,-1.635696,0.020294,0.019945,14.722038,65.676898,50.016948,0.020421,0.044514,311486.285625,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012821,-0.003111,0.002059,0.020971,-0.002969,,,,,,50,30,False,"(50, 30, 5.0, False)",0.429239,0.296596,0.482488,0.09294599999999997,0.09294599999999997,0.03969699999999998,0.336293,133679.53091406252,0.790586312993717,6.702030645680514,11.96
Sing,USC,250217 14:01:52.326,0.0,0.0,0.0,0.0,0.000748,6.0,0.0,0.443034,0.643229,-0.120806,-5.360348,0.042421,-2.188844,0.443034,0.643229,-0.120806,-5.360348,0.042421,-2.188844,0.373372,0.686015,-0.120806,-5.335418,-0.518121,-2.188844,0.020302,0.019921,14.723,65.667629,50.027503,0.020431,0.044524,311580.463333,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014239,-0.003063,0.002049,0.019229,-0.003092,,,,,,50,30,False,"(50, 30, 6.0, False)",0.443034,0.327167,0.501299,0.08706600000000003,0.08706600000000003,0.028800999999999966,0.35596799999999995,133719.94884707918,0.8364303905181061,6.861233389145493,11.96
Sing,USC,250217 09:59:43.480,0.0,0.0,0.0,0.0,0.000197,0.0,0.0,18.109855,-1.708002,1.323046,0.404399,-16.216808,9.295592,18.109855,-1.708002,1.323046,0.404399,-16.216808,9.295592,18.109855,-1.708002,1.323046,0.404399,-16.216808,9.295592,0.156926,0.953435,14.594679,72.520636,346.599451,0.959614,0.306476,2091215.0575,338.0,70.565032,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.017297,-0.003153,0.001915,0.021902,-0.120721,,,,,,350,80,False,"(350, 80, 0.0, False)",18.109855,7.821558,18.56181,5.370126000000001,5.370126000000001,4.918170999999999,12.739728999999999,897479.7955104169,0.6373413319102419,8.900711035467172,72.79
Sing,USC,250217 12:41:14.446,0.0,0.0,0.0,0.0,0.000945,-1.0,0.0,3.280276,-2.351825,0.098128,2.297055,-4.047624,9.965712,3.280276,-2.351825,0.098128,2.297055,-4.047624,9.965712,3.238731,-2.408715,0.098128,2.226065,-4.087096,9.965712,0.156925,0.18189,14.714674,67.108056,149.989217,0.183042,0.133306,929077.328333,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014458,-0.003052,0.002178,0.022367,-0.021573,,,,,,150,60,False,"(150, 60, -1.0, False)",3.280276,1.5665210000000003,3.661247,1.0473629999999998,1.0473629999999998,0.6663920000000001,2.2329130000000004,398729.0200762458,0.5856383642521507,7.695771067858649,38.12
Sing,USC,250217 12:41:40.145,0.0,0.0,0.0,0.0,0.000945,0.0,0.0,3.254453,-1.334903,0.038743,1.184414,-3.277212,5.946646,3.254453,-1.334903,0.038743,1.184414,-3.277212,5.946646,3.254453,-1.334903,0.038743,1.184414,-3.277212,5.946646,0.156905,0.181763,14.716503,67.130993,149.933572,0.182929,0.133253,928816.853333,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0124,-0.003028,0.002196,0.020369,-0.021549,,,,,,150,60,False,"(150, 60, 0.0, False)",3.254453,1.6143349999999996,3.630313,1.0079890000000002,1.0079890000000002,0.6321289999999999,2.2464639999999996,398617.23288874584,0.5895564189993298,7.913073490483329,38.12
Sing,USC,250217 12:42:05.846,0.0,0.0,0.0,0.0,0.000945,1.0,0.0,3.276576,-0.397234,0.057709,0.14887,-3.090421,2.393359,3.276576,-0.397234,0.057709,0.14887,-3.090421,2.393359,3.283009,-0.339989,0.057709,0.202783,-3.087352,2.393359,0.156928,0.181861,14.715304,67.156575,149.985896,0.183024,0.133297,928940.440833,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013256,-0.003035,0.002205,0.021512,-0.02184,,,,,,150,60,False,"(150, 60, 1.0, False)",3.276576,1.6192140000000004,3.642258,1.0115219999999998,1.0115219999999998,0.6458399999999997,2.265054,398670.2725241625,0.5941265862356164,9.483394128733526,38.12
Sing,USC,250217 12:42:31.545,0.0,0.0,0.0,0.0,0.000945,2.0,0.0,3.321612,0.560645,0.10458,-1.025399,-2.854222,-1.110426,3.321612,0.560645,0.10458,-1.025399,-2.854222,-1.110426,3.300023,0.676226,0.10458,-0.925163,-2.888269,-1.110426,0.156904,0.181831,14.716213,67.182039,149.985564,0.183018,0.133293,928875.51,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.011858,-0.003093,0.002188,0.020814,-0.022376,,,,,,150,60,False,"(150, 60, 2.0, False)",3.321612,1.6647740000000004,3.670978,1.0031019999999997,1.0031019999999997,0.6537359999999999,2.3185100000000003,398642.406375,0.6081681013196105,5.438955652269559,38.12
Sing,USC,250217 12:42:57.142,0.0,0.0,0.0,0.0,0.000945,3.0,0.0,3.390182,1.518813,0.183552,-2.251413,-2.922996,-4.571033,3.390182,1.518813,0.183552,-2.251413,-2.922996,-4.571033,3.306047,1.69416,0.183552,-2.09535,-3.03682,-4.571033,0.156919,0.181916,14.715852,67.210337,150.038686,0.183135,0.133337,929102.904167,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014243,-0.003053,0.002165,0.019859,-0.023189,,,,,,150,60,False,"(150, 60, 3.0, False)",3.390182,1.675977,3.779609,1.051816,1.051816,0.6623889999999997,2.3383659999999997,398739.99637167086,0.6129846568018693,6.4679421528522605,38.12
Sing,USC,250217 12:43:22.846,0.0,0.0,0.0,0.0,0.000945,4.0,0.0,3.470622,2.528015,0.311295,-3.499374,-3.030049,-8.348503,3.470622,2.528015,0.311295,-3.499374,-3.030049,-8.348503,3.285823,2.763955,0.311295,-3.279484,-3.266772,-8.348503,0.156922,0.181948,14.71617,67.237196,150.036206,0.183137,0.133331,929089.54875,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015386,-0.003036,0.001978,0.019721,-0.024111,,,,,,150,60,False,"(150, 60, 4.0, False)",3.470622,1.7444290000000002,3.837579,1.0465749999999998,1.0465749999999998,0.679618,2.4240470000000003,398734.264671875,0.6354383322076409,6.760727899821269,38.12
Sing,USC,250217 12:43:48.443,0.0,0.0,0.0,0.0,0.000945,5.0,1e-06,3.569394,3.612228,0.414833,-4.748483,-3.164344,-12.513216,3.569394,3.612228,0.414833,-4.748483,-3.164344,-12.513216,3.240985,3.909576,0.414833,-4.454622,-3.56616,-12.513216,0.15692,0.181869,14.716829,67.258987,150.004934,0.183058,0.133301,928853.979167,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013789,-0.003056,0.002111,0.020855,-0.025187,,,,,,150,60,False,"(150, 60, 5.0, False)",3.569394,1.7763680000000006,3.964612,1.0941219999999996,1.0941219999999996,0.6989039999999997,2.4752720000000004,398633.16605917085,0.6491464481988352,6.922460182469102,38.12
Sing,USC,250217 12:44:14.044,0.0,0.0,0.0,0.0,0.000945,6.0,-0.0,3.717125,4.773044,0.534931,-6.028557,-3.311734,-17.078656,3.717125,4.773044,0.534931,-6.028557,-3.311734,-17.078656,3.197843,5.135442,0.534931,-5.649362,-3.923748,-17.078656,0.15693,0.181948,14.715998,67.282831,150.031744,0.183101,0.133321,928875.925833,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013979,-0.003027,0.002063,0.021158,-0.026624,,,,,,150,60,False,"(150, 60, 6.0, False)",3.717125,1.913818,4.087552,1.0868669999999998,1.0868669999999998,0.71644,2.630258,398642.5848366625,0.6896299324604732,7.036480947308817,38.12
Sing,USC,250217 13:21:28.836,0.0,0.0,0.0,0.0,0.000866,-1.0,0.0,1.438735,-1.09359,-0.042741,2.273402,-2.09637,4.602358,1.438735,-1.09359,-0.042741,2.273402,-2.09637,4.602358,1.41943,-1.118532,-0.042741,2.236469,-2.135727,4.602358,0.080917,0.080901,14.723674,66.68593,99.97518,0.081441,0.08889,620556.5825,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.010155,-0.003022,0.002154,0.021495,-0.009491,,,,,,100,50,False,"(100, 50, -1.0, False)",1.438735,0.7241790000000001,1.661561,0.46869099999999997,0.46869099999999997,0.245865,0.9700440000000001,266322.19998958334,0.5718166611166052,7.666819146115088,33.37
Sing,USC,250217 13:21:55.430,0.0,0.0,0.0,0.0,0.000866,0.0,0.0,1.432372,-0.613194,-0.098668,1.18576,-1.672019,2.785169,1.432372,-0.613194,-0.098668,1.18576,-1.672019,2.785169,1.432372,-0.613194,-0.098668,1.18576,-1.672019,2.785169,0.080934,0.080839,14.726165,66.682379,99.983105,0.081461,0.088898,620666.51625,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01305,-0.003013,0.001965,0.020434,-0.009506,,,,,,100,50,False,"(100, 50, 0.0, False)",1.432372,0.7485999999999999,1.650524,0.4509620000000001,0.4509620000000001,0.23280999999999996,0.9814099999999999,266369.379890625,0.5783745984246527,8.000401585795034,33.37
Sing,USC,250217 13:22:22.034,0.0,0.0,0.0,0.0,0.000866,1.0,0.0,1.442732,-0.18163,-0.096761,0.09483,-1.430163,1.156155,1.442732,-0.18163,-0.096761,0.09483,-1.430163,1.156155,1.445682,-0.156423,-0.096761,0.119776,-1.428291,1.156155,0.08097,0.080919,14.725621,66.686728,100.00698,0.081494,0.088919,620762.06375,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015415,-0.003006,0.002029,0.020813,-0.009627,,,,,,100,50,False,"(100, 50, 1.0, False)",1.442732,0.729776,1.660416,0.46531999999999996,0.46531999999999996,0.24763599999999997,0.977412,266410.38569270837,0.575785204455444,9.823774064490081,33.37
Sing,USC,250217 13:22:48.635,0.0,0.0,0.0,0.0,0.000866,2.0,0.0,1.466204,0.265603,-0.090439,-1.024185,-1.175254,-0.491176,1.466204,0.265603,-0.090439,-1.024185,-1.175254,-0.491176,1.456042,0.316611,-0.090439,-0.982546,-1.210281,-0.491176,0.080949,0.080829,14.727201,66.687085,99.984966,0.081476,0.088899,620762.798333,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015231,-0.00301,0.002029,0.022413,-0.009879,,,,,,100,50,False,"(100, 50, 2.0, False)",1.466204,0.7743009999999997,1.672303,0.4490010000000002,0.4490010000000002,0.24290200000000017,1.0172029999999999,266410.7009512459,0.5993581318567586,5.307619674225568,33.37
Sing,USC,250217 13:23:15.228,0.0,0.0,0.0,0.0,0.000866,3.0,0.0,1.496335,0.720309,-0.054679,-2.157917,-1.11278,-2.113337,1.496335,0.720309,-0.054679,-2.157917,-1.11278,-2.113337,1.456586,0.797634,-0.054679,-2.096721,-1.224192,-2.113337,0.080981,0.080961,14.725708,66.692345,100.017008,0.081511,0.088927,620827.74625,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.011381,-0.003029,0.002067,0.02078,-0.010228,,,,,,100,50,False,"(100, 50, 3.0, False)",1.496335,0.7783850000000001,1.702445,0.46202999999999994,0.46202999999999994,0.2559199999999999,1.034305,266438.5744322917,0.609173316993173,6.392264465666818,33.37
Sing,USC,250217 13:23:41.840,0.0,0.0,0.0,0.0,0.000866,4.0,0.0,1.53774,1.192496,0.010455,-3.301382,-1.136639,-3.880795,1.53774,1.192496,0.010455,-3.301382,-1.136639,-3.880795,1.45081,1.296859,0.010455,-3.214052,-1.364163,-3.880795,0.080995,0.08097,14.72374,66.697331,100.034032,0.081531,0.088942,620864.163333,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.016251,-0.003006,0.002069,0.020069,-0.01067,,,,,,100,50,False,"(100, 50, 4.0, False)",1.53774,0.795302,1.759316,0.4820070000000001,0.4820070000000001,0.2604310000000001,1.055733,266454.2034304125,0.6216412098410208,6.7126796791491685,33.37
Sing,USC,250217 13:24:08.432,0.0,0.0,0.0,0.0,0.000827,5.0,0.0,1.58498,1.69537,0.042491,-4.460201,-1.149753,-5.827279,1.58498,1.69537,0.042491,-4.460201,-1.149753,-5.827279,1.431187,1.827059,0.042491,-4.343021,-1.53411,-5.827279,0.080984,0.080963,14.724776,66.700674,100.019886,0.081513,0.088929,620817.265417,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015974,-0.00304,0.002024,0.021216,-0.011165,,,,,,100,50,False,"(100, 50, 5.0, False)",1.58498,0.8558729999999999,1.811687,0.4779070000000001,0.4779070000000001,0.2512000000000001,1.107073,266434.0764081292,0.6520153963542086,6.895505749973949,33.37
Sing,USC,250217 13:24:35.030,0.0,0.0,0.0,0.0,0.000827,6.0,0.0,1.667107,2.240389,0.11288,-5.623911,-1.18203,-7.937065,1.667107,2.240389,0.11288,-5.623911,-1.18203,-7.937065,1.42379,2.402376,0.11288,-5.469547,-1.763413,-7.937065,0.080991,0.080921,14.723977,66.704735,100.019653,0.08151,0.088928,620786.14125,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013299,-0.003063,0.002051,0.020166,-0.01191,,,,,,100,50,False,"(100, 50, 6.0, False)",1.667107,0.9404770000000002,1.887865,0.47369399999999984,0.47369399999999984,0.2529359999999998,1.193413,266420.718953125,0.7028915792216227,7.001050691792065,33.37
Sing,USC,250217 14:23:16.225,0.0,0.0,0.0,0.0,0.000699,-1.0,0.0,0.451686,-0.252815,-0.170892,2.201636,-0.896184,1.146691,0.451686,-0.252815,-0.170892,2.201636,-0.896184,1.146691,0.447205,-0.26066,-0.170892,2.185661,-0.934471,1.146691,0.020273,0.019878,14.719374,65.613126,49.997335,0.020403,0.044499,311367.826667,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015407,-0.003025,0.001966,0.019722,-0.003047,,,,,,50,90,False,"(50, 90, -1.0, False)",0.451686,0.21483099999999994,0.430429,0.10779900000000003,0.10779900000000003,0.129056,0.34388699999999994,133628.69227792084,0.8091521605163621,7.994025440209903,93.89
Sing,USC,250217 14:23:44.319,0.0,0.0,0.0,0.0,0.000669,0.0,0.0,0.455811,-0.131363,-0.180909,1.133453,-0.623432,0.668987,0.455811,-0.131363,-0.180909,1.133453,-0.623432,0.668987,0.455811,-0.131363,-0.180909,1.133453,-0.623432,0.668987,0.020265,0.019919,14.720351,65.615398,49.987979,0.020397,0.044491,311330.227083,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013391,-0.003066,0.002002,0.019926,-0.003067,,,,,,50,90,False,"(50, 90, 0.0, False)",0.455811,0.22978500000000002,0.435805,0.10300999999999999,0.10300999999999999,0.12301600000000001,0.35280100000000003,133612.55578978753,0.8303706316475767,8.550992605731192,93.89
Sing,USC,250217 14:24:12.419,0.0,0.0,0.0,0.0,0.000669,1.0,0.0,0.464983,-0.002652,-0.164721,0.057097,-0.398284,0.226915,0.464983,-0.002652,-0.164721,0.057097,-0.398284,0.226915,0.464958,0.005463,-0.164721,0.064039,-0.397227,0.226915,0.02028,0.01985,14.719367,65.619105,50.008707,0.020413,0.044509,311441.863125,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013141,-0.002988,0.001998,0.019967,-0.003126,,,,,,50,90,False,"(50, 90, 1.0, False)",0.464983,0.23042900000000005,0.440625,0.10509799999999997,0.10509799999999997,0.12945599999999996,0.359885,133660.46625781248,0.8463799743848524,89.02205882352942,93.89
Sing,USC,250217 14:24:40.620,0.0,0.0,0.0,0.0,0.000669,2.0,0.0,0.477812,0.104655,-0.173891,-1.016497,-0.229645,-0.196585,0.477812,0.104655,-0.173891,-1.016497,-0.229645,-0.196585,0.473869,0.121267,-0.173891,-1.007863,-0.264981,-0.196585,0.020276,0.01993,14.719476,65.623269,50.00611,0.020409,0.044507,311398.149167,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.016015,-0.003047,0.002005,0.018951,-0.003215,,,,,,50,90,False,"(50, 90, 2.0, False)",0.477812,0.245102,0.447188,0.101043,0.101043,0.13166700000000003,0.376769,133641.70568417085,0.8862615457573424,5.336743347188381,93.89
Sing,USC,250217 14:25:08.717,0.0,0.0,0.0,0.0,0.000669,3.0,0.0,0.493143,0.229073,-0.166189,-2.097667,-0.125112,-0.650726,0.493143,0.229073,-0.166189,-2.097667,-0.125112,-0.650726,0.480479,0.254568,-0.166189,-2.088244,-0.234723,-0.650726,0.020277,0.019911,14.718787,65.630968,49.997678,0.020402,0.044499,311342.394583,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013759,-0.003021,0.001979,0.018585,-0.003339,,,,,,50,90,False,"(50, 90, 3.0, False)",0.493143,0.250245,0.452679,0.101217,0.101217,0.141681,0.391926,133617.77767520418,0.9222311794790837,6.299026038278919,93.89
Sing,USC,250217 14:25:36.919,0.0,0.0,0.0,0.0,0.000669,4.0,0.0,0.507621,0.353236,-0.163946,-3.193538,-0.055705,-1.108909,0.507621,0.353236,-0.163946,-3.193538,-0.055705,-1.108909,0.481744,0.387785,-0.163946,-3.181873,-0.278339,-1.108909,0.020292,0.019868,14.717963,65.634707,50.023791,0.020421,0.044522,311463.456875,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014228,-0.003026,0.001989,0.018956,-0.003459,,,,,,50,90,False,"(50, 90, 4.0, False)",0.507621,0.27927,0.464534,0.09263199999999999,0.09263199999999999,0.13571899999999998,0.414989,133669.73357552083,0.9755915925783457,6.597619816024792,93.89
