# Base - Reduced Motor (Data loaded from a file)
# 734 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (79.9 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
15.163,4908.346,81.824,-32.799,81.827,32.799,9.321,-0.007,9.321,-0.035,0.348,0.02,41.998,-88.006,32.149,0.023,0,0.115,0.003,1.314e4,1608,5.425,0.048,76.654,61.417,2.959,0.075,3.707e6,0,2.597,0.587,0.587,0.322,0.144,0.121,0.004,0.013,1.385e-4,0,0,0,0,3.319e-5,0.01,5.157,130,89.553,-0.055,0.328,5.276,846,1097.428,0.05,0.302
15.213,4912.395,80.187,-32.772,80.187,32.772,9.341,-0.007,9.341,-0.035,0.348,0.02,41.998,-88.006,32.149,0.024,0,0.172,0.002,1.314e4,1608,5.425,0.048,76.654,61.417,2.959,0.073,3.633e6,0,2.494,0.587,0.587,0.322,0.144,0.121,0.005,0.014,1.312e-4,0,0,0,0,3.666e-5,0.01,5.157,130,89.553,-0.05,0.328,5.268,845.8,1097.411,0.05,0.303
15.263,4916.365,78.55,-32.746,78.55,32.746,9.357,-0.007,9.357,-0.035,0.348,0.02,41.998,-88.006,32.149,0.026,0,0.172,0.002,1.314e4,1608,5.425,0.048,76.654,61.417,2.959,0.072,3.558e6,0,2.393,0.587,0.587,0.322,0.144,0.121,0.005,0.015,4.918e-4,0,0,0,0,4.048e-5,0.01,5.157,130,89.553,-0.045,0.328,5.26,845.7,1097.395,0.05,0.303
15.313,4920.249,76.913,-32.72,76.913,32.72,9.373,-0.007,9.373,-0.035,0.348,0.02,41.998,-88.006,32.149,0.029,0,0.172,0.001,1.314e4,1608,5.425,0.048,76.654,61.417,2.958,0.07,3.484e6,0,2.294,0.587,0.587,0.322,0.144,0.121,0.006,0.016,-4.41e-4,0,0,0,0,4.472e-5,0.01,5.157,130,89.553,-0.04,0.328,5.252,845.6,1097.382,0.05,0.304
15.363,4924.055,75.276,-32.697,75.276,32.697,9.393,-0.007,9.393,-0.035,0.344,0.02,41.998,-88.006,32.149,0.031,0,0.172,0.001,1.314e4,1608,5.425,0.048,76.654,61.417,2.958,0.069,3.409e6,0,2.197,0.587,0.587,0.322,0.144,0.121,0.006,0.018,-4.128e-4,0,0,0,0,4.939e-5,0.007,5.157,130,89.496,-0.034,0.328,5.244,845.5,1097.365,0.05,0.304
15.413,4927.779,73.642,-32.674,73.642,32.674,9.409,-0.007,9.409,-0.035,0.344,0.02,41.998,-88.006,32.149,0.033,0,0.172,7.156e-4,1.314e4,1608,5.425,0.048,76.654,61.417,2.957,0.067,3.335e6,0,2.102,0.587,0.587,0.322,0.144,0.121,0.007,0.019,-4.902e-4,0,0,0,0,5.469e-5,0.007,5.157,130,89.496,-0.029,0.328,5.237,845.4,1097.352,0.05,0.324
15.463,4931.421,72.008,-32.651,72.011,32.651,9.426,-0.007,9.426,-0.035,0.344,0.02,41.998,-88.006,32.149,0.036,0,0.172,2.856e-4,1.314e4,1608,5.425,0.048,76.654,61.417,2.957,0.066,3.261e6,0,2.01,0.587,0.587,0.322,0.144,0.121,0.007,0.021,-3.738e-4,0,0,0,0,6.061e-5,0.007,5.157,130,89.496,-0.024,0.328,5.23,845.2,1097.336,0.05,0.325
15.513,4934.98,70.377,-32.628,70.377,32.628,9.442,-0.007,9.442,-0.034,0.341,0.02,41.998,-88.006,32.149,0.039,0,0.172,1.405e-4,1.314e4,1608,5.425,0.048,76.614,61.417,2.956,0.064,3.187e6,0,1.919,0.587,0.587,0.322,0.144,0.121,0.008,0.022,9.042e-5,0,0,0,0,6.734e-5,0.007,5.157,130,89.496,-0.018,0.328,5.223,845.1,1097.323,0.05,0.326
15.563,4938.458,68.747,-32.605,68.747,32.605,9.462,-0.007,9.462,-0.034,0.341,0.02,41.998,-88.006,32.149,0.043,0,0.172,-2.539e-4,1.314e4,1608,5.425,0.048,76.614,61.417,2.956,0.063,3.113e6,0,1.831,0.587,0.587,0.322,0.144,0.121,0.008,0.024,3.318e-4,0,0,0,0,7.472e-5,0.007,5.157,130,89.496,-0.012,0.328,5.216,845,1097.31,0.05,0.327
15.613,4941.854,67.116,-32.585,67.116,32.585,9.478,-0.007,9.478,-0.034,0.341,0.016,41.998,-88.006,32.149,0.046,0,0.172,-4.115e-4,1.314e4,1608,5.425,0.048,76.614,61.417,2.955,0.061,3.039e6,0,1.745,0.587,0.587,0.322,0.144,0.12,0.009,0.027,-2.148e-4,0,0,0,0,8.328e-5,0.007,5.157,130,89.496,-0.006,0.328,5.209,844.9,1097.297,0.05,0.328
15.663,4945.171,65.489,-32.562,65.489,32.562,9.495,-0.007,9.495,-0.034,0.341,0.016,41.998,-88.006,32.149,0.05,0,0.172,-7.483e-4,1.314e4,1608,5.425,0.048,76.614,61.417,2.954,0.06,2.965e6,0,1.661,0.587,0.587,0.322,0.144,0.12,0.01,0.029,-4.4e-4,0,0,0,0,9.288e-5,0.007,5.157,130,89.439,-8.188e-4,0.328,5.203,844.8,1097.283,0.05,0.329
15.713,4948.402,63.862,-32.543,63.862,32.543,9.511,-0.007,9.511,-0.034,0.338,0.016,41.998,-88.006,32.149,0.055,0,0.172,-8.881e-4,1.314e4,1608,5.425,0.048,76.614,61.417,2.954,0.058,2.891e6,0,1.579,0.587,0.587,0.322,0.144,0.12,0.011,0.031,-7.185e-5,0,0,0,0,1.037e-4,0.007,5.157,130,89.439,0.005,0.328,5.196,844.7,1097.27,0.05,0.33
15.763,4951.555,62.234,-32.523,62.234,32.523,9.528,-0.007,9.528,-0.034,0.338,0.016,41.998,-88.006,32.149,0.057,0,0.229,-0.001,1.314e4,1608,5.425,0.048,76.614,61.417,2.953,0.057,2.817e6,0,1.5,0.587,0.587,0.322,0.144,0.12,0.012,0.034,-2.423e-4,0,0,0,0,1.159e-4,0.007,5.157,130,89.439,0.01,0.328,5.19,844.6,1097.257,0.05,0.331
15.813,4954.626,60.607,-32.503,60.61,32.503,9.544,-0.007,9.544,-0.034,0.338,0.016,41.998,-88.006,32.149,0.057,0,0.229,-0.001,1.314e4,1608,5.425,0.048,76.614,61.417,2.952,0.055,2.743e6,0,1.422,0.587,0.587,0.322,0.144,0.12,0.013,0.038,2.73e-4,0,0,0,0,1.298e-4,0.007,5.157,130,89.439,0.015,0.328,5.184,844.5,1097.244,0.05,0.332
15.863,4957.615,58.983,-32.484,58.983,32.484,9.56,-0.007,9.56,-0.034,0.335,0.016,41.998,-88.006,32.149,0.057,0,0.229,-0.001,1.314e4,1608,5.425,0.048,76.614,61.417,2.951,0.054,2.669e6,0,1.347,0.587,0.587,0.322,0.144,0.12,0.014,0.041,-2.308e-4,0,0,0,0,1.455e-4,0.007,5.157,130,89.439,0.02,0.328,5.178,844.4,1097.234,0.05,0.333
15.913,4960.525,57.359,-32.467,57.359,32.467,9.58,-0.007,9.58,-0.034,0.335,0.016,41.998,-88.006,32.149,0.057,0,0.229,-0.001,1.314e4,1608,5.425,0.048,76.614,61.417,2.95,0.052,2.596e6,0,1.274,0.587,0.587,0.322,0.144,0.12,0.015,0.044,1.604e-4,0,0,0,0,1.635e-4,0.007,5.157,130,89.439,0.025,0.328,5.172,844.3,1097.221,0.05,0.335
15.963,4963.353,55.738,-32.448,55.738,32.448,9.596,-0.007,9.596,-0.034,0.335,0.016,41.998,-88.006,32.149,0.057,0,0.229,-0.001,1.314e4,1608,5.425,0.048,76.575,61.417,2.948,0.051,2.522e6,0,1.202,0.587,0.587,0.322,0.144,0.12,0.017,0.049,4.901e-4,0,0,0,0,1.841e-4,0.007,5.157,130,89.381,0.029,0.328,5.167,844.3,1097.211,0.05,0.337
16.013,4966.099,54.114,-32.431,54.114,32.431,9.613,-0.007,9.613,-0.034,0.335,0.016,41.998,-88.006,32.149,0.115,0,0.229,-0.001,1.314e4,1608,5.425,0.048,76.575,61.417,2.947,0.049,2.449e6,0,1.133,0.587,0.587,0.323,0.144,0.12,0.018,0.053,-2.166e-4,0,0,0,0,2.074e-4,0.007,5.157,130,89.381,0.033,0.328,5.161,844.2,1097.201,0.05,0.338
16.063,4968.763,52.493,-32.415,52.493,32.415,9.629,-0.007,9.629,-0.034,0.331,0.016,41.998,-88.006,32.149,0.115,0,0.229,-0.002,1.314e4,1608,5.425,0.048,76.575,61.417,2.945,0.048,2.375e6,0,1.066,0.587,0.587,0.323,0.144,0.12,0.02,0.058,-1.313e-4,0,0,0,0,2.341e-4,0.007,5.157,130,89.381,0.036,0.328,5.156,844.1,1097.188,0.05,0.34
16.113,4971.348,50.873,-32.398,50.873,32.398,9.646,-0.007,9.646,-0.033,0.331,0.016,41.998,-88.006,32.149,0.115,0,0.229,-0.002,1.314e4,1608,5.425,0.048,76.575,61.417,2.944,0.046,2.302e6,0,1.001,0.587,0.587,0.323,0.144,0.12,0.022,0.064,4.979e-5,0,0,0,0,2.649e-4,0.007,5.157,130,89.381,0.039,0.328,5.151,844,1097.178,0.05,0.341
16.163,4973.852,49.252,-32.382,49.255,32.382,9.662,-0.007,9.662,-0.033,0.331,0.016,41.998,-88.006,32.149,0.115,0,0.229,-0.002,1.314e4,1608,5.425,0.048,76.575,61.417,2.942,0.045,2.228e6,0,0.939,0.587,0.587,0.323,0.144,0.12,0.024,0.07,-2.451e-4,0,0,0,0,3.001e-4,0.007,5.157,130,89.381,0.042,0.328,5.146,843.9,1097.169,0.05,0.342
16.213,4976.273,47.635,-32.369,47.635,32.369,9.678,-0.007,9.678,-0.033,0.331,0.016,41.998,-88.006,32.149,0.115,0,0.286,-0.002,1.314e4,1608,5.425,0.048,76.535,61.417,2.94,0.043,2.155e6,0,0.878,0.587,0.587,0.323,0.144,0.12,0.026,0.077,-4.567e-4,0,0,0,0,3.407e-4,0.007,5.157,130,89.324,0.045,0.328,5.141,843.9,1097.159,0.05,0.342
16.263,4978.615,46.017,-32.352,46.017,32.352,9.695,-0.007,9.695,-0.033,0.328,0.016,41.998,-88.006,32.149,0.172,0,0.286,-0.002,1.314e4,1608,5.425,0.048,76.535,61.417,2.938,0.042,2.082e6,0,0.819,0.586,0.587,0.323,0.144,0.12,0.029,0.085,9.752e-5,0,0,0,0,3.876e-4,0.007,5.157,130,89.324,0.048,0.328,5.136,843.8,1097.152,0.05,0.343
16.313,4980.876,44.4,-32.339,44.4,32.339,9.711,-0.007,9.711,-0.033,0.328,0.016,41.998,-88.006,32.149,0.172,0,0.286,-0.002,1.314e4,1608,5.425,0.048,76.535,61.417,2.935,0.04,2.008e6,0,0.763,0.587,0.587,0.323,0.144,0.12,0.032,0.093,8.097e-5,0,0,0,0,4.419e-4,0.003,5.157,130,89.324,0.05,0.328,5.132,843.7,1097.142,0.05,0.344
16.363,4983.054,42.782,-32.326,42.785,32.326,9.728,-0.007,9.728,-0.033,0.328,0.016,41.998,-88.006,32.149,0.172,0,0.286,-0.001,1.314e4,1608,5.425,0.048,76.496,61.417,2.932,0.039,1.935e6,0,0.711,0.589,0.589,0.325,0.144,0.12,0.035,0.103,-1.161e-5,0,0,0,0,5.049e-4,0.003,5.157,130,89.324,0.052,0.328,5.128,843.7,1097.133,0.05,0.345
16.413,4985.154,41.168,-32.313,41.168,32.313,9.744,-0.007,9.744,-0.033,0.328,0.016,41.998,-88.006,32.149,0.172,0,0.286,-0.001,1.314e4,1608,5.425,0.048,76.496,61.417,2.929,0.038,1.862e6,0,0.661,0.591,0.592,0.328,0.144,0.12,0.039,0.113,3.696e-4,0,0,0,0,5.784e-4,0.003,5.157,130,89.267,0.054,0.328,5.123,843.6,1097.126,0.05,0.346
16.463,4987.172,39.551,-32.3,39.554,32.3,9.76,-0.007,9.76,-0.033,0.325,0.016,41.998,-88.006,32.149,0.229,0,0.286,-0.001,1.314e4,1608,5.425,0.048,76.457,61.417,2.926,0.036,1.789e6,0,0.613,0.594,0.594,0.33,0.144,0.12,0.043,0.125,5.458e-5,0,0,0,0,6.643e-4,0.003,5.157,130,89.267,0.056,0.328,5.119,843.5,1097.116,0.05,0.346
16.513,4989.108,37.936,-32.29,37.94,32.29,9.777,-0.007,9.777,-0.033,0.325,0.016,41.998,-88.006,32.149,0.229,0,0.344,-0.001,1.314e4,1608,5.425,0.048,76.457,61.417,2.922,0.035,1.716e6,0,0.566,0.596,0.597,0.333,0.144,0.12,0.048,0.139,2.588e-4,0,0,0,0,7.649e-4,0.003,5.157,130,89.267,0.057,0.328,5.116,843.5,1097.11,0.05,0.347
16.563,4990.965,36.322,-32.277,36.325,32.277,9.793,-0.007,9.793,-0.033,0.325,0.016,41.998,-88.006,32.149,0.286,0,0.344,-0.001,1.314e4,1608,5.425,0.048,76.417,61.417,2.917,0.033,1.643e6,0,0.521,0.599,0.599,0.335,0.144,0.12,0.053,0.153,-3.018e-4,0,0,0,0,8.833e-4,0.003,5.157,130,89.267,0.057,0.328,5.112,843.4,1097.103,0.05,0.348
16.613,4992.74,34.708,-32.267,34.711,32.267,9.81,-0.007,9.81,-0.032,0.325,0.016,41.998,-88.006,32.149,0.286,0,0.344,-0.001,1.314e4,1608,5.425,0.048,76.417,61.417,2.912,0.032,1.57e6,0,0.478,0.602,0.602,0.338,0.144,0.12,0.059,0.17,9.209e-5,0,0,0,0,0.001,0.003,5.157,130,89.21,0.057,0.328,5.108,843.4,1097.096,0.05,0.349
16.663,4994.436,33.097,-32.257,33.097,32.257,9.826,-0.007,9.826,-0.032,0.322,0.016,41.998,-88.006,32.149,0.344,0,0.344,-0.001,1.314e4,1608,5.425,0.048,76.378,61.417,2.907,0.03,1.497e6,0,0.437,0.605,0.605,0.341,0.144,0.12,0.066,0.189,-3.163e-4,0,0,0,0,0.001,0.003,5.157,130,89.21,0.057,0.328,5.105,843.3,1097.09,0.05,0.35
16.713,4996.05,31.483,-32.247,31.486,32.247,9.843,-0.007,9.843,-0.032,0.322,0.016,41.998,-88.006,32.149,0.344,0,0.344,-0.001,1.314e4,1608,5.425,0.048,76.339,61.417,2.9,0.029,1.424e6,0,0.398,0.608,0.609,0.345,0.144,0.12,0.073,0.211,-3.441e-4,0,0,0,0,0.001,0.003,5.157,130,89.21,0.057,0.328,5.102,843.3,1097.083,0.05,0.35
16.763,4997.585,29.872,-32.238,29.872,32.238,9.859,-0.007,9.859,-0.032,0.322,0.016,41.998,-88.006,32.149,0.401,0,0.344,-0.001,1.314e4,1608,5.425,0.048,76.299,61.417,2.893,0.027,1.351e6,0,0.36,0.612,0.612,0.348,0.144,0.12,0.082,0.236,-4.268e-4,0,0,0,0,0.002,0.003,5.157,130,89.152,0.057,0.328,5.099,843.2,1097.077,0.05,0.351
16.813,4999.035,28.258,-32.228,28.261,32.228,9.872,-0.007,9.872,-0.032,0.318,0.016,41.998,-88.006,32.149,0.458,0,0.344,-0.001,1.314e4,1608,5.425,0.048,76.26,61.417,2.884,0.026,1.278e6,0,0.324,0.616,0.616,0.352,0.144,0.12,0.092,0.265,2.259e-4,0,0,0,0,0.002,0.003,5.157,130,89.152,0.057,0.328,5.096,843.2,1097.07,0.05,0.352
16.863,5000.41,26.647,-32.221,26.65,32.221,9.888,-0.007,9.888,-0.032,0.318,0.016,41.998,-88.006,32.149,0.516,0,0.401,-9.849e-4,1.314e4,1608,5.425,0.048,76.22,61.417,2.875,0.024,1.205e6,0,0.29,0.62,0.62,0.356,0.144,0.12,0.104,0.298,-4.91e-4,0,0,0,0,0.002,0.003,5.157,130,89.152,0.057,0.328,5.093,843.1,1097.064,0.05,0.353
16.913,5001.703,25.036,-32.211,25.039,32.211,9.905,-0.007,9.905,-0.032,0.318,0.016,41.998,-88.006,32.149,0.573,0,0.401,-9.316e-4,1.314e4,1608,5.425,0.048,76.142,61.417,2.863,0.023,1.132e6,0,0.258,0.624,0.625,0.36,0.144,0.12,0.118,0.336,2.109e-4,0,0,0,0,0.003,0.003,5.157,130,89.095,0.057,0.328,5.091,843.1,1097.06,0.05,0.353
16.963,5002.913,23.428,-32.205,23.428,32.205,9.921,-0.007,9.921,-0.032,0.318,0.016,41.998,-88.006,32.149,0.688,0,0.401,-8.892e-4,1.314e4,1608,5.425,0.048,76.102,61.417,2.85,0.021,1.059e6,0,0.228,0.629,0.63,0.365,0.144,0.12,0.135,0.38,-1.559e-4,0,0,0,0,0.003,0.003,5.157,130,89.095,0.057,0.328,5.088,843,1097.054,0.05,0.354
17.013,5004.045,21.818,-32.198,21.818,32.198,9.938,-0.007,9.938,-0.032,0.318,0.016,41.998,-88.006,32.149,0.745,0,0.401,-8.474e-4,1.314e4,1608,5.425,0.048,76.024,61.417,2.835,0.02,9.866e5,0,0.199,0.634,0.635,0.37,0.144,0.12,0.154,0.433,-1.053e-4,0,0,0,0,0.004,0.002,5.157,130,89.095,0.057,0.328,5.086,843,1097.051,0.05,0.355
17.063,5005.095,20.207,-32.192,20.21,32.192,9.954,-0.007,9.954,-0.032,0.315,0.016,41.998,-88.006,32.149,0.859,0,0.401,-7.981e-4,1.314e4,1608,5.425,0.048,75.906,61.417,2.817,0.018,9.139e5,0,0.173,0.64,0.641,0.376,0.144,0.12,0.177,0.494,1.204e-4,0,0,0,0,0.005,0.002,5.157,130,89.038,0.057,0.328,5.084,843,1097.047,0.05,0.356
17.113,5006.066,18.599,-32.185,18.599,32.185,9.967,-0.007,9.967,-0.032,0.315,0.013,41.998,-88.006,32.149,1.031,0,0.401,-7.403e-4,1.314e4,1608,5.425,0.048,75.787,61.417,2.796,0.017,8.411e5,0,0.148,0.646,0.648,0.382,0.144,0.12,0.205,0.568,-2.243e-4,0,0,0,0,0.006,0.002,5.157,130,89.038,0.057,0.328,5.082,842.9,1097.044,0.05,0.357
17.163,5006.955,16.988,-32.178,16.991,32.178,9.984,-0.007,9.984,-0.031,0.315,0.013,41.998,-88.006,32.149,1.203,0,0.458,-6.956e-4,1.314e4,1608,5.425,0.048,75.669,61.417,2.77,0.015,7.684e5,0,0.125,0.653,0.656,0.389,0.144,0.12,0.24,0.657,-1.061e-4,0,0,0,0,0.007,0.002,5.157,130,89.038,0.057,0.328,5.08,842.9,1097.041,0.05,0.357
17.213,5007.766,15.381,-32.175,15.384,32.175,10,-0.007,10,-0.031,0.315,0.013,41.998,-88.006,32.149,1.375,0,0.458,-6.532e-4,1.314e4,1608,5.425,0.048,75.512,61.417,2.739,0.014,6.958e5,0,0.104,0.661,0.665,0.397,0.144,0.12,0.283,0.765,3.469e-6,0,0,0,0,0.009,0.002,5.157,130,88.98,0.057,0.328,5.079,842.9,1097.037,0.05,0.358
17.263,5008.494,13.77,-32.169,13.776,32.169,10.016,-0.007,10.016,-0.031,0.312,0.013,41.998,-88.006,32.149,1.604,0,0.458,-6.108e-4,1.314e4,1608,5.425,0.048,75.315,61.417,2.7,0.013,6.231e5,0,0.085,0.67,0.675,0.407,0.144,0.12,0.338,0.899,-9.121e-5,0,0,0,0,0.012,0.001,5.157,130,88.98,0.057,0.328,5.077,842.9,1097.034,0.05,0.359
17.313,5009.14,12.162,-32.165,12.165,32.165,10.033,-0.007,10.033,-0.031,0.312,0.013,41.998,-88.006,32.149,1.948,0,0.458,-5.669e-4,1.314e4,1608,5.425,0.048,75.079,61.417,2.651,0.011,5.505e5,0,0.067,0.681,0.688,0.417,0.144,0.12,0.41,1.071,4.139e-4,0,0,0,0,0.016,0.001,5.157,130,88.923,0.057,0.328,5.076,842.8,1097.031,0.05,0.36
17.363,5009.708,10.554,-32.162,10.558,32.162,10.046,-0.007,10.046,-0.031,0.312,0.01,41.998,-88.006,32.149,2.406,0,0.458,-5.303e-4,1.314e4,1608,5.425,0.048,74.724,61.417,2.589,0.01,4.779e5,0,0.052,0.694,0.705,0.43,0.144,0.12,0.508,1.293,1.179e-4,0,0,0,0,0.022,0.001,5.157,130,88.923,0.057,0.328,5.075,842.8,1097.028,0.05,0.36
17.413,5010.197,8.947,-32.159,8.953,32.159,10.062,-0.007,10.062,-0.031,0.312,0.01,41.998,-88.006,32.149,2.979,0,0.458,-4.95e-4,1.314e4,1608,5.425,0.048,74.291,61.417,2.505,0.008,4.054e5,0,0.039,0.709,0.726,0.445,0.144,0.12,0.647,1.59,-3.388e-4,0,0,0,0,0.031,9.708e-4,5.157,130,88.923,0.057,0.328,5.074,842.8,1097.028,0.05,0.361
17.463,5010.604,7.339,-32.156,7.346,32.156,10.079,-0.007,10.079,-0.031,0.312,0.01,41.998,-88.006,32.149,3.839,0,0.458,-4.639e-4,1.314e4,1608,5.425,0.048,73.701,61.417,2.39,0.007,3.329e5,0,0.027,0.729,0.757,0.465,0.144,0.12,0.859,2.006,5.162e-5,0,0,0,0,0.047,7.966e-4,5.157,130,88.866,0.057,0.328,5.073,842.8,1097.024,0.05,0.362
17.513,5010.932,5.732,-32.152,5.738,32.152,10.095,-0.007,10.095,-0.031,0.312,0.007,41.998,-88.006,32.149,5.214,0,0.458,-4.33e-4,1.314e4,1608,5.425,0.048,72.835,61.417,2.223,0.005,2.606e5,0,0.018,0.755,0.806,0.492,0.144,0.12,1.213,2.618,-5.167e-5,0,0,0,0,0.078,6.227e-4,5.157,130,88.866,0.057,0.328,5.072,842.8,1097.024,0.05,0.362
17.563,5011.178,4.124,-32.152,4.134,32.152,10.108,-0.007,10.108,-0.031,0.312,0.007,41.998,-88.006,32.149,7.62,0,0.516,-4.045e-4,1.314e4,1608,5.425,0.048,71.496,61.417,1.959,0.004,1.886e5,0,0.01,0.794,0.895,0.53,0.144,0.12,1.908,3.587,3.426e-5,0,0,0,0,0.151,4.491e-4,5.157,130,88.808,0.057,0.328,5.072,842.8,1097.021,0.05,0.363
17.613,5011.342,2.516,-32.149,2.536,32.149,10.125,-0.007,10.125,-0.031,0.308,0.003,41.998,-88.006,32.149,13.006,0,0.516,-3.777e-4,1.314e4,1608,5.425,0.048,69.094,61.417,1.496,0.002,1.173e5,0,0.005,0.859,1.081,0.595,0.144,0.12,3.756,5.224,-1.459e-4,0,0,0,0,0.394,2.764e-4,5.157,130,88.808,0.057,0.328,5.072,842.8,1097.021,0.05,0.364
17.663,5011.427,0.909,-32.149,0.961,32.149,10.141,-0.007,10.141,-0.03,0.308,0.002,41.998,-88.006,32.149,33.862,0,0.516,-3.528e-4,1.314e4,1608,5.425,0.048,64.449,61.417,0.594,0.001,5.018e4,0,8.216e-4,1.01,1.012,0.747,0.144,0.12,11.747,-6.362,-2.52e-4,0,0,0,0,2.161,1.083e-4,5.157,130,88.751,0.057,0.328,5.071,842.8,1097.021,0.05,0.364
# Event APOGEE occurred at t=17.713 seconds
17.713,5011.434,-0.699,-32.149,0.764,32.149,10.157,-0.007,10.157,-0.03,0.308,5.978e-4,41.998,-88.006,32.149,136.364,0,0.516,-3.299e-4,1.314e4,1608,5.425,0.048,85.866,61.417,4.746,8.624e-4,4.276e4,0,-4.298e-4,1.045,-0.729,0.782,0.144,0.12,4.587,2.233,-2.41e-4,0,0,0,0,2.973,8.819e-5,5.157,130,88.751,0.057,0.328,5.071,842.8,1097.021,0.05,0.365
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=17.714 seconds
17.763,5011.358,-2.306,-32.146,2.326,32.146,10.171,-0.007,10.171,-0.03,0.308,0.003,41.998,-88.006,32.149,163.293,0,0.516,-3.086e-4,1.314e4,1608,5.425,0.048,88.78,61.417,5.312,0.002,1.081e5,0,-0.004,0.872,-1.133,0.608,0.144,0.12,3.783,12.223,-3.556e-4,0,0,0,0,0.467,2.54e-4,5.157,130,88.751,0.057,0.328,5.071,842.8,1097.021,0.05,0.365
17.768,5011.345,-2.47,-32.123,2.552,32.123,10.174,-0.007,10.174,-0.03,0.308,0.007,41.998,-88.006,32.149,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.002,1.153e5,0,0.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.54e-4,NaN,NaN,NaN,NaN,0.328,5.071,842.8,1097.021,0.005,0.365
18.268,5006.096,-18.53,-32.119,18.54,32.119,10.328,-0.007,10.328,-0.029,0.305,0.007,41.998,-88.006,32.149,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.002,8.38e5,0,0.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.715e-4,NaN,NaN,NaN,NaN,0.328,5.072,842.8,1097.021,0.5,0.366
18.768,4993.002,-33.845,-30.63,33.852,30.63,10.472,-0.007,10.472,-0.028,0.282,0.049,41.998,-88.006,32.149,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.017,1.53e6,0,6.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.328,5.082,842.9,1097.044,0.5,0.366
19.23,4974.459,-46.368,-27.083,46.371,27.083,10.594,-0.007,10.594,-0.028,0.24,0.089,41.998,-88.006,32.149,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,2.097e6,0,20.298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.328,5.108,843.3,1097.093,0.462,0.366
19.572,4957.323,-54.088,-22.635,54.091,22.635,10.669,-0.007,10.669,-0.027,0.203,0.112,41.998,-88.006,32.149,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.447e6,0,38.111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,0.328,5.145,843.9,1097.169,0.341,0.366
19.897,4938.701,-60.338,-19.196,60.338,19.196,10.728,-0.007,10.728,-0.026,0.164,0.121,41.998,-88.006,32.149,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.049,2.731e6,0,51.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,0.328,5.179,844.4,1097.234,0.325,0.366
20.234,4917.493,-65.728,-16.024,65.732,16.024,10.778,-0.003,10.778,-0.026,0.121,0.125,41.998,-88.006,32.149,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.055,2.976e6,0,64.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,0.328,5.215,845,1097.306,0.336,0.366
